time_ini,time_end,duration_seg,duration_percent,RPFGR_SColTempo_0001_delta_tempo,ref_Periodo,RPFDIxRPMPX_ativado,RPMRD_SColTempo_0001_delta_tempo,OMCCLxRPATJ_ativado,RPMPX_nOK_0003,RPMRDxRPFGR_ativado,chamados_MSOMJRD,localidade_id_MSOMJRD_1749,RPAMBxRPTCU_ativado,ref_2019_11,ref_2019_10,ref_2019_12,ref_2019_10_31,ref_2019_11_29,ref_2019_11_26,RPNASxRPRBR_ativado,RPPPR_nOK_0004,RPNVL_nOK_0003,OMAQD_SColTempo_0002_delta_tempo,OMJRDxRPJRD_ativado,OMCGRxRPCGR_ativado,RPPPRxOMCCL_ativado,RPATJ_SColTempo_0002_delta_tempo,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,Chamados_Desconto,RPAMOxRPAMB_ativado,ref_2019_11_12,RPTCUxOMIGT_ativado,RPPPRxOMPPR_ativado,RPTCU_nOK_0001,ref_2019_11_28,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,ref_2019_11_27,ref_2019_11_24,ref_2019_11_25,ref_2019_11_22,ref_2019_11_23,ref_2019_11_20,ref_2019_11_21,RPRBRxRPDOU_ativado,OMCGRxOMRCB_ativado,RPCGRxRPNAS1_ativado,RPNVLxRPBND_ativado,RPNOQxOMNOQ_ativado,RPMRD_SColTempo_0003_delta_tempo,ref_2019_11_30,RPRBR_nOK_0002,ref_2019_12_02,RPAMO_nOK_0002,ref_2019_11_08,ref_2019_11_09,ref_2019_11_01,ref_2019_11_02,ref_2019_11_03,ref_2019_11_04,ref_2019_11_05,ref_2019_11_06,ref_2019_11_07,OMDOUxRPPPR_ativado,RPAMBxOMAMB_ativado,OMPPR_SColTempo_0002_delta_tempo,OMIGTxOMMNO_ativado,OMDOU_nOK_0002,OMDOU_nOK_0001,OMCGRxRPNVL_ativado,RPMRD_SColTempo_0002_delta_tempo,RPMMAxOMBLV_ativado,RPNVLxRPTRN_ativado,ref_2019_11_17,ref_2019_11_16,ref_2019_11_15,ref_2019_11_14,ref_2019_11_13,RPMRDxOMAQD_ativado,ref_2019_11_11,ref_2019_11_10,RPMPXxRPSPE_ativado,ref_2019_11_19,ref_2019_11_18,RPJRDxRPMMA_ativado,RPNOQxOMJRD_ativado,ref_2019_12_01,RPPPRxRPAMO1_ativado,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,RPSPExRPNOQ_ativado
"2019-11-17 23:59:59","2019-11-18 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-18 00:00:00","2019-11-18 23:59:59",86399.0,0.00243162310666, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, ,1,1,1, ,1,1,1,1
"2019-11-18 23:59:59","2019-11-19 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-19 00:00:00","2019-11-19 23:59:59",86399.0,0.00243162310666, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1,1, ,1,1, ,1,1,1,1
"2019-11-19 23:59:59","2019-11-20 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-20 00:00:00","2019-11-20 23:59:59",86399.0,0.00243162310666, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , ,1, ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-20 23:59:59","2019-11-21 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-21 00:00:00","2019-11-21 23:59:59",86399.0,0.00243162310666, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , ,1,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-21 23:59:59","2019-11-22 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-22 00:00:00","2019-11-22 12:20:05",44405.0,0.00124973927999, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , ,1, , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-22 12:20:05","2019-11-22 12:31:05",660.0,1.85751137212E-05, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , ,1, , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1,660,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-22 12:31:05","2019-11-22 23:59:59",41334.0,0.00116330871296, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , ,1, , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-22 23:59:59","2019-11-23 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-23 00:00:00","2019-11-23 23:59:59",86399.0,0.00243162310666, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , ,1, , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-23 23:59:59","2019-11-24 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-24 00:00:00","2019-11-24 23:59:59",86399.0,0.00243162310666, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, ,1, , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-24 23:59:59","2019-11-25 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-25 00:00:00","2019-11-25 23:59:59",86399.0,0.00243162310666, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , ,1, , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-25 23:59:59","2019-11-26 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-26 00:00:00","2019-11-26 23:59:59",86399.0,0.00243162310666, ,1,1, ,1, ,1, , ,1,1, , , , ,1,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-26 23:59:59","2019-11-27 00:00:00",1.0,2.81441116988E-08, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1, , , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 00:00:00","2019-11-27 07:42:00",27720.0,0.000780154776291, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 07:42:00","2019-11-27 07:43:00",60.0,1.68864670193E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 07:43:00","2019-11-27 07:45:00",120.0,3.37729340386E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 07:45:00","2019-11-27 07:49:00",240.0,6.75458680771E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 07:49:00","2019-11-27 07:50:00",60.0,1.68864670193E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 07:50:00","2019-11-27 07:57:00",420.0,1.18205269135E-05, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 07:57:00","2019-11-27 07:58:00",60.0,1.68864670193E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 07:58:00","2019-11-27 08:02:00",240.0,6.75458680771E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 08:02:00","2019-11-27 08:14:00",720.0,2.02637604231E-05, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 08:14:00","2019-11-27 08:16:00",120.0,3.37729340386E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 08:16:00","2019-11-27 08:19:00",180.0,5.06594010578E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 08:19:00","2019-11-27 08:29:00",600.0,1.68864670193E-05, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1,1, ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 08:29:00","2019-11-27 12:52:45",15825.0,0.000445380567634, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 12:52:45","2019-11-27 12:55:37",172.0,4.84078721219E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1,172,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 12:55:37","2019-11-27 13:11:45",968.0,2.72435001244E-05, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 13:11:45","2019-11-27 13:15:37",232.0,6.52943391412E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1,232,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 13:15:37","2019-11-27 13:51:05",2128.0,5.9890669695E-05, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 13:51:05","2019-11-27 13:53:04",119.0,3.34914929216E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1,1, , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 13:53:04","2019-11-27 16:20:04",8820.0,0.000248231065183, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 16:20:04","2019-11-27 16:21:04",60.0,1.68864670193E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1,1, , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 16:21:04","2019-11-27 16:26:04",300.0,8.44323350964E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 16:26:04","2019-11-27 16:27:04",60.0,1.68864670193E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1,1, , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 16:27:04","2019-11-27 19:07:56",9652.0,0.000271646966117, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:07:56","2019-11-27 19:09:33",97.0,2.72997883478E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,480,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:09:33","2019-11-27 19:09:41",8.0,2.2515289359E-07, ,1,1,160,1, ,1, , ,1,1, , , , , ,1, , ,480,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,160, , , , , , , , , , , , , ,1,1, ,1, , ,1,160,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:09:41","2019-11-27 19:09:51",10.0,2.81441116988E-07,420,1,1,160,1, ,1, , ,1,1, , , , , ,1, , ,480,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,160, , , , , , , , , , , , , ,1,1, ,1, , ,1,160,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:09:51","2019-11-27 19:10:50",59.0,1.66050259023E-06,420,1,1,160,1,1,1, , ,1,1, , , , , ,1, , ,480,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,160, , , , , , , , , , , , , ,1,1, ,1, , ,1,160,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:10:50","2019-11-27 19:12:13",83.0,2.335961271E-06,420,1,1,160,1, ,1, , ,1,1, , , , , ,1, , ,480,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,160, , , , , , , , , , , , , ,1,1, ,1, , ,1,160,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:12:13","2019-11-27 19:15:33",200.0,5.62882233976E-06,420,1,1,240,1, ,1, , ,1,1, , , , , ,1, , ,480,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,200, , , , , , , , , , , , , ,1,1, ,1, , ,1,240,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:15:33","2019-11-27 19:15:56",23.0,6.47314569072E-07,420,1,1,240,1, ,1, , ,1,1, , , , , ,1, , ,480,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1,240,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:15:56","2019-11-27 19:16:13",17.0,4.7844989888E-07,420,1,1,240,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1,240,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:16:13","2019-11-27 19:16:41",28.0,7.88035127566E-07,420,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 19:16:41","2019-11-27 20:17:56",3675.0,0.000103429610493, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:17:56","2019-11-27 20:19:41",105.0,2.95513172837E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,360,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:19:41","2019-11-27 20:21:13",92.0,2.58925827629E-06,360,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,360,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:21:13","2019-11-27 20:23:56",163.0,4.5874902069E-06,360,1,1,240,1, ,1, , ,1,1, , , , , ,1, , ,360,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,240, , , , , , , , , , , , , ,1,1, ,1, , ,1,240,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:23:56","2019-11-27 20:25:13",77.0,2.16709660081E-06,360,1,1,240,1, ,1, , ,1,1, , , , , ,1, , ,240,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1,240, , , , , , , , , , , , , ,1,1, ,1, , ,1,240,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:25:13","2019-11-27 20:25:41",28.0,7.88035127566E-07,360,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,240,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:25:41","2019-11-27 20:27:56",135.0,3.79945507934E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,240,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:27:56","2019-11-27 20:29:27",91.0,2.56111416459E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:29:27","2019-11-27 20:33:26",239.0,6.72644269601E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,239,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:33:26","2019-11-27 20:36:56",210.0,5.91026345675E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,210,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:36:56","2019-11-27 20:47:56",660.0,1.85751137212E-05, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , , ,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:47:56","2019-11-27 20:51:56",240.0,6.75458680771E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,240,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
"2019-11-27 20:51:56","2019-11-27 20:55:33",217.0,6.10727223864E-06, ,1,1, ,1, ,1, , ,1,1, , , , , ,1, , ,583,1,1,1, ,1,1,1,1, ,1, ,1,1, , ,1,1,1, , , , , , ,1,1,1,1,1, , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1,1, , , , , ,1, , ,1, , ,1,1, ,1,1,1,1
