time_ini,time_end,duration_seg,duration_percent,RPCGR_SColTempo_0001_delta_tempo,ref_2019_02_18,OMCCL_nOK_0004,OMCCL_SColTempo_0001_delta_tempo,RPCGR_nOK_0002,localidade_id_MSRPPPR_2136,OMCCL_SColTempo_0004_delta_tempo,localidade_id_MSRPNAS1_2122,RPFGR_SColTempo_0001_delta_tempo,ref_Periodo,RPFDIxRPMPX_ativado,RPNAS_nOK_0001,OMCCLxRPATJ_ativado,OMGUA_SColTempo_0001_delta_tempo,RPAMB_nOK_0003,RPMPX_nOK_0002,RPMRDxRPFGR_ativado,ref_2019_02_04,ref_2019_02_05,ref_2019_02_06,ref_2019_02_07,ref_2019_02_01,ref_2019_02_02,ref_2019_02_03,ref_2019_02,OMBLV_SColTempo_0001_delta_tempo,RPMMA_SColTempo_0003_delta_tempo,ref_2019_02_08,ref_2019_02_09,RPAMBxRPTCU_ativado,ref_2019_02_12,RPJRD_SColTempo_0002_delta_tempo,chamados_MSRPPPR,ref_2019_01_31,RPNASxRPRBR_ativado,RPPPR_nOK_0002,RPPPR_nOK_0004,ref_2019_02_13,RPDOU_nOK_0001,ref_2019_02_11,ref_2019_02_10,ref_2019_02_17,ref_2019_02_16,ref_2019_02_15,ref_2019_02_14,ref_2019_02_19,RPNAS1_SColTempo_0002_delta_tempo,OMAQD_SColTempo_0002_delta_tempo,OMBLV_SColTempo_0002_delta_tempo,OMCGR_nOK_0001,OMJRDxRPJRD_ativado,OMCGRxRPCGR_ativado,ref_2019_03,ref_2019_01,RPPPRxOMCCL_ativado,RPATJ_SColTempo_0002_delta_tempo,localidade_id_MSRPNAS_2122,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,chamados_MSRPCGR,Chamados_Desconto,ref_2019_03_01,RPNAS1_SColTempo_0001_delta_tempo,RPMRD_nOK_0002,RPAMOxRPAMB_ativado,chamados_MSOMBLV,OMMNO_SColTempo_0001_delta_tempo,chamados_MSOMCCL,RPTCUxOMIGT_ativado,RPPPRxOMPPR_ativado,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,RPMMA_SColTempo_0001_delta_tempo,RPRBRxRPDOU_ativado,OMCGRxOMRCB_ativado,RPCGRxRPNAS1_ativado,RPMMA_SColTempo_0002_delta_tempo,OMCARC_SColTempo_0003_delta_tempo,RPNVLxRPBND_ativado,RPNOQxOMNOQ_ativado,RPMMA_nOK_0001,OMAMB_SColTempo_0001_delta_tempo,localidade_id_MSOMCCL_2136,OMBLV_nOK_0002,ref_2019_02_23,ref_2019_02_20,ref_2019_02_21,chamados_MSRPNAS1,RPAMO_nOK_0002,RPNAS1_nOK_0002,RPFDI_nOK_0002,localidade_id_MSOMBLV_2136,RPATJ_SColTempo_0001_delta_tempo,OMDOUxRPPPR_ativado,RPAMBxOMAMB_ativado,OMPPR_SColTempo_0002_delta_tempo,OMIGTxOMMNO_ativado,OMCGRxRPNVL_ativado,localidade_id_MSRPCGR_2122,RPMMAxOMBLV_ativado,RPNVLxRPTRN_ativado,RPTRN_nOK_0002,RPCGR_SColTempo_0002_delta_tempo,RPSPE_nOK_0002,RPMRDxOMAQD_ativado,RPJRD_SColTempo_0001_delta_tempo,RPMPXxRPSPE_ativado,RPJRDxRPMMA_ativado,ref_2019_02_28,RPNOQxOMJRD_ativado,chamados_MSRPNAS,ref_2019_02_22,RPPPRxRPAMO1_ativado,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,ref_2019_02_26,ref_2019_02_27,ref_2019_02_24,ref_2019_02_25,RPATJ_nOK_0001,RPSPExRPNOQ_ativado,OMNOQ_SColTempo_0003_delta_tempo
"2019-02-11 07:50:20","2019-02-11 07:50:30",10.0,2.91448748009E-06, , , , ,1,1,29940,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , ,1, , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1,1, ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , ,1, ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-11 07:50:30","2019-02-11 07:50:52",22.0,6.4118724562E-06, , , ,29842,1,1,29940,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , ,1, , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1,1, ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , ,1, ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-11 07:50:52","2019-02-11 07:51:28",36.0,1.04921549283E-05, , , ,29842,1,1,29940,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , ,1, , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1,1, ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , ,1, ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , ,1,1, 
"2019-02-11 07:51:28","2019-02-11 10:03:38",7930.0,0.00231118857171, , , ,29842,1,1,29940,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1, , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1,1, ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , ,1, ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , ,1,1, 
"2019-02-11 10:03:38","2019-02-11 10:04:46",68.0,1.98185148646E-05, , , ,29842,1,1,29940,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1, , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1,1, ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , ,1, ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , ,1,1, 
"2019-02-11 10:04:46","2019-02-11 10:05:31",45.0,1.31151936604E-05, , , ,29842, ,1,29940,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1, , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,475381, ,1,1, ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , ,1, ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , ,1,1, 
"2019-02-11 10:05:31","2019-02-11 10:05:37",6.0,1.74869248805E-06, , , ,29842, ,1,29940,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1, , , , , , ,475387, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1,1, ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , ,1, ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , ,1,1, 
"2019-02-11 10:05:37","2019-02-11 16:05:48",21611.0,0.00629849889322, , , ,29842, ,1,29940,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, ,1, , ,1, , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1,1, ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , ,1, ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , ,1,1, 
"2019-02-11 16:05:48","2019-02-11 16:06:29",41.0,1.19493986684E-05, , , ,29842, ,1,29940,1, ,1,1, ,1, , , ,1, , , , , , , ,1,175, , , ,1, , ,1, ,1, ,1, , ,1, , , , , , , , ,175, ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1,1, ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , ,1, ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , ,1,1, 
"2019-02-11 16:06:29","2019-02-11 16:07:52",83.0,2.41902460848E-05, , , ,29842, ,1,29940,1, ,1,1, ,1, , , ,1, , , , , , , ,1,175, , , ,1, , ,1, ,1, , , , ,1, , , , , , , , ,175, ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1,1, ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , ,1, ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , ,1,1, 
"2019-02-11 16:07:52","2019-02-11 16:08:43",51.0,1.48638861485E-05, , , , , ,1,29940,1, ,1,1, ,1, , , ,1, , , , , , , ,1,175, , , ,1, , ,1, ,1, , , , ,1, , , , , , , , ,175, ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1,1, ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , ,1, ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , ,1,1, 
"2019-02-11 16:08:43","2019-02-11 16:09:20",37.0,1.07836036763E-05, , , , , ,1,29940,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , ,1, , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1,1, ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , ,1, ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , ,1,1, 
"2019-02-11 16:09:20","2019-02-11 17:05:35",3375.0,0.000983639524531, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , ,1, , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1,1, ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , ,1, ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , ,1,1, 
"2019-02-11 17:05:35","2019-02-11 17:15:04",569.0,0.000165834337617, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , ,1, , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , ,1,1, 
"2019-02-11 17:15:04","2019-02-11 23:59:59",24295.0,0.00708074733288, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , ,1, , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-11 23:59:59","2019-02-12 00:00:00",1.0,2.91448748009E-07, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-12 00:00:00","2019-02-12 15:49:09",56949.0,0.0165977147504, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1,1, ,1, ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-12 15:49:09","2019-02-12 15:50:05",56.0,1.63211298885E-05, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1,1, ,1, ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , ,1,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-12 15:50:05","2019-02-12 15:51:05",60.0,1.74869248805E-05, , , , , ,1, ,1, ,1,1, ,1, , ,1,1, , , , , , , ,1, , , , ,1,1, ,1, ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , ,1,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-12 15:51:05","2019-02-12 15:51:09",4.0,1.16579499204E-06, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1,1, ,1, ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , ,1,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-12 15:51:09","2019-02-12 15:52:11",62.0,1.80698223766E-05, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1,1, ,1, ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-12 15:52:11","2019-02-12 15:53:09",58.0,1.69040273845E-05, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1,1, ,1, ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , ,1,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-12 15:53:09","2019-02-12 23:59:59",29210.0,0.00851321792934, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1,1, ,1, ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-12 23:59:59","2019-02-13 00:00:00",1.0,2.91448748009E-07, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-13 00:00:00","2019-02-13 23:59:59",86399.0,0.0251808803792, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , ,1, , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-13 23:59:59","2019-02-14 00:00:00",1.0,2.91448748009E-07, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , , , , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 00:00:00","2019-02-14 04:32:30",16350.0,0.00476518702995, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 04:32:30","2019-02-14 04:33:39",69.0,2.01099636126E-05, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,467, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,467, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 04:33:39","2019-02-14 04:33:43",4.0,1.16579499204E-06, , , , , ,1, ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,467, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,467, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 04:33:43","2019-02-14 04:37:43",240.0,6.99476995222E-05, , , , ,1,1, ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,467, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,467, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 04:37:43","2019-02-14 04:38:38",55.0,1.60296811405E-05, , , , , ,1, ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,467, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,467, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 04:38:38","2019-02-14 04:40:17",99.0,2.88534260529E-05, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,467, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,467, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 04:40:17","2019-02-14 10:29:31",20954.0,0.00610701706578, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 10:29:31","2019-02-14 10:30:00",29.0,8.45201369226E-06, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,427, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,427, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 10:30:00","2019-02-14 10:30:39",39.0,1.13665011724E-05, , , , ,1,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,427, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,427, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 10:30:39","2019-02-14 10:32:38",119.0,3.46824010131E-05, , , , ,1,1, ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,427, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,427, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 10:32:38","2019-02-14 10:32:43",5.0,1.45724374005E-06, , , , ,1,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,427, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,427, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 10:32:43","2019-02-14 10:36:38",235.0,6.84904557821E-05, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,427, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,427, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 10:36:38","2019-02-14 15:17:31",16853.0,0.0049117857502, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 15:17:31","2019-02-14 15:18:39",68.0,1.98185148646E-05, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,481, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,497, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 15:18:39","2019-02-14 15:18:43",4.0,1.16579499204E-06, , , , , ,1, ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,481, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,497, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 15:18:43","2019-02-14 15:22:39",236.0,6.87819045301E-05, , , , ,1,1, ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,481, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,497, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 15:22:39","2019-02-14 15:22:43",4.0,1.16579499204E-06, , , , ,1,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,481, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,497, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 15:22:43","2019-02-14 15:25:32",169.0,4.92548384135E-05, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,481, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,497, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 15:25:32","2019-02-14 15:25:48",16.0,4.66317996814E-06, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,497, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 15:25:48","2019-02-14 16:16:30",3042.0,0.000886587091444, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, , , , , ,1,1, , ,1, ,1,1,1,1,1,1,1, , , ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 16:16:30","2019-02-14 16:17:38",68.0,1.98185148646E-05, , , , , ,1, ,1, ,1,1, ,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,1767, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,1766, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 16:17:38","2019-02-14 16:17:43",5.0,1.45724374005E-06, , , , , ,1, ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,1767, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,1766, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
"2019-02-14 16:17:43","2019-02-14 16:19:39",116.0,3.3808054769E-05, , , , ,1,1, ,1, ,1,1,1,1, , , ,1, , , , , , , ,1, , , , ,1, , ,1, ,1, , , , , , , , , ,1, ,1767, , , ,1,1, , ,1, ,1,1,1,1,1,1,1, ,1766, ,1, , ,1,1,1,1,1, ,1,1,1, , ,1,1, , ,1, , , , ,1, , , , , ,1,1, ,1,1,1,1,1, , , ,1, ,1,1, ,1,1, ,1,1,1, , , , , ,1, 
