time_ini,time_end,duration_seg,duration_percent,OMCCL_nOK_0004,localidade_id_MSRPPPR_1749,RPBNDxRPSGO_ativado,ref_Periodo,RPFDIxRPMPX_ativado,RPMRD_SColTempo_0001_delta_tempo,OMCCLxRPATJ_ativado,chamados_MSRPJRD,ref_2020_03_09,ref_2020_03_08,ref_2020_03_07,ref_2020_03_06,ref_2020_03_05,ref_2020_03_04,ref_2020_03_03,ref_2020_03_02,ref_2020_03_01,RPMPX_nOK_0003,RPMPX_nOK_0002,RPFMA_SColTempo_0002_delta_tempo,RPMRDxRPFGR_ativado,OMPMT_SColTempo_0001_delta_tempo,chamados_MSOMJRD,localidade_id_MSOMJRD_1749,RPJRD_nOK_0002,localidade_id_MSRPJRD_1749,RPAMBxRPTCU_ativado,RPJRD_SColTempo_0002_delta_tempo,OMJRD_nOK_0002,chamados_MSRPPPR,RPMPX_SColTempo_0002_delta_tempo,RPNASxRPRBR_ativado,RPPPR_nOK_0002,RPPPR_nOK_0004,RPFSJxRPPMT_ativado,RPDOU_nOK_0001,RPSGOxRPFMA_ativado,RPJRD_SColTempo_0001_delta_tempo,OMCARCxRPFSJ_ativado,localidade_id_MSOMCCL_1749,OMCGR_nOK_0001,OMJRDxRPJRD_ativado,OMCGRxRPCGR_ativado,RPPPRxOMCCL_ativado,RPFTBxRPFXS_ativado,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,RPFGRxRPFTB_ativado,Chamados_Desconto,RPBND_SColTempo_0003_delta_tempo,RPAMOxRPAMB_ativado,RPPMT1xOMBBR_ativado,chamados_MSOMCCL,ref_2020_03_30,ref_2020_03_31,RPTCUxOMIGT_ativado,RPPPRxOMPPR_ativado,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,RPRBRxRPDOU_ativado,OMCGRxOMRCB_ativado,RPCGRxRPNAS1_ativado,RPNVLxRPBND_ativado,RPNOQxOMNOQ_ativado,RPMRD_SColTempo_0003_delta_tempo,ref_2020_03_25,ref_2020_03_24,ref_2020_03_27,ref_2020_03_26,ref_2020_03_21,ref_2020_03_20,ref_2020_03_23,ref_2020_03_22,RPMMA_nOK_0001,RPFMA_SColTempo_0001_delta_tempo,ref_2020_03_28,RPBND_SColTempo_0001_delta_tempo,RPFMAxRPFSG_ativado,RPFSJxRPPMT1_ativado,RPRBR_nOK_0002,RPRBR_nOK_0001,ref_2020_03_10,ref_2020_03_11,ref_2020_03_12,ref_2020_03_13,ref_2020_03_14,ref_2020_03_15,ref_2020_03_16,ref_2020_03_17,ref_2020_03_18,ref_2020_03_19,RPAMO_nOK_0002,RPNVL_SColTempo_0003_delta_tempo,ref_2020_02_29,RPFDI_nOK_0001,RPMPX_SColTempo_0003_delta_tempo,OMDOUxRPPPR_ativado,RPAMBxOMAMB_ativado,OMPPR_SColTempo_0002_delta_tempo,OMIGTxOMMNO_ativado,OMDOU_nOK_0001,RPMPX_SColTempo_0001_delta_tempo,OMCGRxRPNVL_ativado,RPMRD_SColTempo_0002_delta_tempo,RPMMAxOMBLV_ativado,ref_2020_03_29,RPNVLxRPTRN_ativado,RPMRDxOMAQD_ativado,RPMPXxRPSPE_ativado,RPJRDxRPMMA_ativado,RPNVL_SColTempo_0001_delta_tempo,RPNOQxOMJRD_ativado,RPNOQ_nOK_0002,RPPPRxRPAMO1_ativado,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,RPNVL_SColTempo_0002_delta_tempo,ref_2020_04_01,RPPMTxOMPMT_ativado,ref_2020_02,ref_2020_03,RPSPExRPNOQ_ativado,OMNOQ_SColTempo_0003_delta_tempo,ref_2020_04
"2020-03-18 15:57:22","2020-03-18 15:58:58",96.0,2.08760045571E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , ,1, , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1,180, 
"2020-03-18 15:58:58","2020-03-18 23:59:59",28861.0,0.000627606632837, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , ,1, , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-18 23:59:59","2020-03-19 00:00:00",1.0,2.17458380804E-08, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 00:00:00","2020-03-19 13:25:10",48310.0,0.00105054143766, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 13:25:10","2020-03-19 13:28:11",181.0,3.93599669255E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1,1, , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 13:28:11","2020-03-19 13:29:10",59.0,1.28300444674E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 13:29:10","2020-03-19 13:30:10",60.0,1.30475028482E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1,1, , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 13:30:10","2020-03-19 13:50:50",1240.0,2.69648392196E-05, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 13:50:50","2020-03-19 13:51:50",60.0,1.30475028482E-06, ,1,1,1,1, ,1,1, , , , , , , , , ,1, , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 13:51:50","2020-03-19 16:56:41",11091.0,0.000241183090149, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 16:56:41","2020-03-19 16:56:50",9.0,1.95712542723E-07, ,1,1,1,1,272,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1,272, , , , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1,272,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 16:56:50","2020-03-19 16:58:50",120.0,2.60950056964E-06, ,1,1,1,1,272,1,1, , , , , , , , , ,1, , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1,272, , , , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1,272,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 16:58:50","2020-03-19 17:01:13",143.0,3.10965484549E-06, ,1,1,1,1,272,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1,272, , , , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1,272,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 17:01:13","2020-03-19 17:04:13",180.0,3.91425085446E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 17:04:13","2020-03-19 17:04:50",37.0,8.04596008973E-07, ,1,1,1,1,300,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1,300, , , , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1,300,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 17:04:50","2020-03-19 17:05:50",60.0,1.30475028482E-06, ,1,1,1,1,300,1,1, , , , , , , , , ,1, , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1,300, , , , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1,300,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 17:05:50","2020-03-19 17:09:13",203.0,4.41440513031E-06, ,1,1,1,1,300,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1,300, , , , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1,300,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 17:09:13","2020-03-19 23:59:59",24646.0,0.000535947925329, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-19 23:59:59","2020-03-20 00:00:00",1.0,2.17458380804E-08, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-20 00:00:00","2020-03-20 22:38:06",81486.0,0.00177198136182, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , ,1, , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-20 22:38:06","2020-03-20 22:39:05",59.0,1.28300444674E-06,1,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , ,1, , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-20 22:39:05","2020-03-20 23:59:59",4854.0,0.000105554298042, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , ,1, , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-20 23:59:59","2020-03-21 00:00:00",1.0,2.17458380804E-08, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-21 00:00:00","2020-03-21 23:59:59",86399.0,0.0018788186643, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , ,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-21 23:59:59","2020-03-22 00:00:00",1.0,2.17458380804E-08, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:00:00","2020-03-22 00:11:04",664.0,1.44392364854E-05, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:11:04","2020-03-22 00:12:05",61.0,1.3264961229E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1,1, ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:12:05","2020-03-22 00:14:04",119.0,2.58775473156E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:14:04","2020-03-22 00:14:05",1.0,2.17458380804E-08, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, ,1,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:14:05","2020-03-22 00:14:32",27.0,5.8713762817E-07,1,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, ,1,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:14:32","2020-03-22 00:15:04",32.0,6.95866818571E-07,1,1,1,1,1, ,1,1, , , , , , , , , , , , ,1,224,1,1, ,1,1, , ,1, ,1, ,1,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:15:04","2020-03-22 00:15:05",1.0,2.17458380804E-08,1,1,1,1,1, ,1,1, , , , , , , , , , , , ,1,224,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:15:05","2020-03-22 00:16:04",59.0,1.28300444674E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1,224,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:16:04","2020-03-22 00:16:05",1.0,2.17458380804E-08, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1,224,1,1, ,1,1, , ,1, ,1, ,1,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:16:05","2020-03-22 00:17:04",59.0,1.28300444674E-06,1,1,1,1,1, ,1,1, , , , , , , , , , , , ,1,224,1,1, ,1,1, , ,1, ,1, ,1,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:17:04","2020-03-22 00:17:05",1.0,2.17458380804E-08,1,1,1,1,1, ,1,1, , , , , , , , , , , , ,1,224,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:17:05","2020-03-22 00:18:16",71.0,1.54395450371E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1,224,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1,240,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:18:16","2020-03-22 00:21:05",169.0,3.67504663558E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1,240,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:21:05","2020-03-22 00:22:04",59.0,1.28300444674E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:22:04","2020-03-22 00:23:04",60.0,1.30475028482E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1,1, ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 00:23:04","2020-03-22 14:58:13",52509.0,0.00114185221176, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 14:58:13","2020-03-22 15:02:13",240.0,5.21900113929E-06, ,1,1,1,1,240,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1,240, , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1,240,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 15:02:13","2020-03-22 15:07:41",328.0,7.13263489036E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 15:07:41","2020-03-22 15:10:33",172.0,3.74028414982E-06, ,1,1,1,1,172,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1,172, , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1,172,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 15:10:33","2020-03-22 15:20:50",617.0,1.34171820956E-05, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 15:20:50","2020-03-22 15:21:50",60.0,1.30475028482E-06, ,1,1,1,1, ,1,1, , , , , , , , , ,1, , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 15:21:50","2020-03-22 15:24:13",143.0,3.10965484549E-06, ,1,1,1,1, ,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1, , , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1, ,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
"2020-03-22 15:24:13","2020-03-22 15:29:13",300.0,6.52375142411E-06, ,1,1,1,1,300,1,1, , , , , , , , , , , , ,1, ,1,1, ,1,1, , ,1, ,1, , ,1, ,1, ,1,1, ,1,1,1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1,1,1,1,1,1,300, , , , , , , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , ,1,1, ,1, , ,1,300,1, ,1,1,1,1, ,1, ,1,1,1, , ,1, ,1,1, , 
