time_ini,time_end,duration_seg,duration_percent,OMCCL_nOK_0001,RPJRDxRPMMA_ativado,OMCCL_nOK_0004,RPFGR_SColTempo_0001_delta_tempo,ref_Periodo,RPFDIxRPMPX_ativado,localidade_id_MSRPNPQ_2496,ref_2019_08_14,ref_2019_08_17,ref_2019_08_16,ref_2019_08_11,ref_2019_08_10,ref_2019_08_13,ref_2019_08_12,OMCCLxRPATJ_ativado,ref_2019_08_19,ref_2019_08_18,localidade_id_MSRPRBR_2496,localidade_id_MSRPSPE_2496,chamados_MSRPATJ,RPMRDxRPFGR_ativado,ref_2019_08_25,ref_2019_08_20,ref_2019_08_21,ref_2019_08_22,ref_2019_08_23,ref_2019_08_24,chamados_MSRPDOU,ref_2019_08_26,ref_2019_08_27,ref_2019_08_28,ref_2019_08_29,RPAMBxRPTCU_ativado,RPNASxRPRBR_ativado,RPPPR_nOK_0002,ref_2019_08_31,ref_2019_08_30,RPDOU_nOK_0001,OMCARCxRPFSJ_ativado,RPMMAxOMBLV_ativado,ref_2019_08,ref_2019_09,OMJRDxRPJRD_ativado,ref_2019_07,OMCGRxRPCGR_ativado,RPPPRxOMCCL_ativado,ref_2019_08_15,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,chamados_MSRPRBR,RPNAS_SColTempo_0001_delta_tempo,localidade_id_MSOMCCL_2496,localidade_id_MSRPATJ_2496,Chamados_Desconto,RPAMOxRPAMB_ativado,chamados_MSOMBLV,chamados_MSOMCCL,RPTCUxOMIGT_ativado,RPNAS_SColTempo_0002_delta_tempo,RPPPRxOMPPR_ativado,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,localidade_id_MSOMBLV_2496,RPRBRxRPDOU_ativado,OMCGRxOMRCB_ativado,RPCGRxRPNAS1_ativado,RPNVLxRPBND_ativado,RPNOQxOMNOQ_ativado,chamados_MSRPNOQ,RPMMA_nOK_0001,RPMMA_nOK_0003,RPMMA_nOK_0002,OMBLV_nOK_0002,RPNOQ_nOK_0001,chamados_MSRPSPE,RPAMO_nOK_0002,RPMPX_SColTempo_0003_delta_tempo,localidade_id_MSRPDOU_2496,OMDOUxRPPPR_ativado,RPAMBxOMAMB_ativado,OMPPR_SColTempo_0002_delta_tempo,OMIGTxOMMNO_ativado,OMCGRxRPNVL_ativado,ref_2019_07_31,RPNVLxRPTRN_ativado,RPMRDxOMAQD_ativado,RPSPE_nOK_0001,RPMPXxRPSPE_ativado,ref_2019_08_06,ref_2019_08_07,ref_2019_08_04,ref_2019_08_05,ref_2019_08_02,ref_2019_08_03,RPNOQxOMJRD_ativado,ref_2019_08_01,RPPPRxRPAMO1_ativado,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,ref_2019_09_01,ref_2019_08_08,ref_2019_08_09,RPATJ_nOK_0001,RPATJ_nOK_0002,RPSPExRPNOQ_ativado,OMNOQ_SColTempo_0003_delta_tempo
"2019-08-16 08:22:29","2019-08-16 08:25:02",153.0,5.36616349823E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,153
"2019-08-16 08:25:02","2019-08-16 08:34:58",596.0,0.000209034865683, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-16 08:34:58","2019-08-16 08:38:58",240.0,8.41751136978E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,240
"2019-08-16 08:38:58","2019-08-16 08:40:28",90.0,3.15656676367E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-16 08:40:28","2019-08-16 08:42:58",150.0,5.26094460611E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,150
"2019-08-16 08:42:58","2019-08-16 08:45:58",180.0,6.31313352733E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-16 08:45:58","2019-08-16 08:52:04",366.0,0.000128367048389, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,366
"2019-08-16 08:52:04","2019-08-16 08:52:58",54.0,1.8939400582E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-16 08:52:58","2019-08-16 08:56:58",240.0,8.41751136978E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,240
"2019-08-16 08:56:58","2019-08-16 08:57:58",60.0,2.10437784244E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-16 08:57:58","2019-08-16 09:01:58",240.0,8.41751136978E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,240
"2019-08-16 09:01:58","2019-08-16 09:08:28",390.0,0.000136784559759, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,390
"2019-08-16 09:08:28","2019-08-16 09:09:58",90.0,3.15656676367E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-16 09:09:58","2019-08-16 09:16:58",420.0,0.000147306448971, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,420
"2019-08-16 09:16:58","2019-08-16 09:26:58",600.0,0.000210437784244, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-16 09:26:58","2019-08-16 09:31:58",300.0,0.000105218892122, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,300
"2019-08-16 09:31:58","2019-08-16 09:32:58",60.0,2.10437784244E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-16 09:32:58","2019-08-16 09:38:58",360.0,0.000126262670547, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,360
"2019-08-16 09:38:58","2019-08-16 09:42:58",240.0,8.41751136978E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-16 09:42:58","2019-08-16 09:45:58",180.0,6.31313352733E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,180
"2019-08-16 09:45:58","2019-08-16 09:47:59",121.0,4.24382864893E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-16 09:47:59","2019-08-16 09:50:58",179.0,6.27806056329E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,179
"2019-08-16 09:50:58","2019-08-16 14:43:58",17580.0,0.00616582707836, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-16 14:43:58","2019-08-16 14:46:58",180.0,6.31313352733E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,180
"2019-08-16 14:46:58","2019-08-16 14:47:58",60.0,2.10437784244E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-16 14:47:58","2019-08-16 14:51:28",210.0,7.36532244856E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,210
"2019-08-16 14:51:28","2019-08-16 14:56:59",331.0,0.000116091510975, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,331
"2019-08-16 14:56:59","2019-08-16 15:00:58",239.0,8.38243840574E-05, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1,239
"2019-08-16 15:00:58","2019-08-16 23:59:59",32341.0,0.0113429473004, ,1, , ,1,1,1, , ,1, , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-16 23:59:59","2019-08-17 00:00:00",1.0,3.50729640407E-07, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-17 00:00:00","2019-08-17 23:59:59",86399.0,0.0303026902016, ,1, , ,1,1,1, ,1, , , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-17 23:59:59","2019-08-18 00:00:00",1.0,3.50729640407E-07, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-18 00:00:00","2019-08-18 23:59:59",86399.0,0.0303026902016, ,1, , ,1,1,1, , , , , , , ,1, ,1,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-18 23:59:59","2019-08-19 00:00:00",1.0,3.50729640407E-07, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-19 00:00:00","2019-08-19 23:59:59",86399.0,0.0303026902016, ,1, , ,1,1,1, , , , , , , ,1,1, ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-19 23:59:59","2019-08-20 00:00:00",1.0,3.50729640407E-07, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-20 00:00:00","2019-08-20 03:26:05",12365.0,0.00433677200364, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, ,1, , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-20 03:26:05","2019-08-20 03:27:05",60.0,2.10437784244E-05, ,1,1, ,1,1,1, , , , , , , ,1, , ,1,1,1,1, ,1, , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-20 03:27:05","2019-08-20 05:06:04",5939.0,0.00208298333438, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, ,1, , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-20 05:06:04","2019-08-20 05:07:04",60.0,2.10437784244E-05, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, ,1, , , , ,1, , , , ,1,1,1, , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-20 05:07:04","2019-08-20 23:59:59",67975.0,0.0238408473067, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, ,1, , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-20 23:59:59","2019-08-21 00:00:00",1.0,3.50729640407E-07, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-21 00:00:00","2019-08-21 15:55:02",57302.0,0.0200975098546, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , ,1, , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-21 15:55:02","2019-08-21 15:58:02",180.0,6.31313352733E-05, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , ,1, , , ,1, , , , ,1,1, , , ,1,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-21 15:58:02","2019-08-21 15:58:14",12.0,4.20875568489E-06, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , ,1, , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-21 15:58:14","2019-08-21 16:01:03",169.0,5.92733092289E-05, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , ,1, , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1,180,1,1,1,1,1,1,1,169,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-21 16:01:03","2019-08-21 16:01:14",11.0,3.85802604448E-06, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , ,1, , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1,180,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-21 16:01:14","2019-08-21 23:59:59",28725.0,0.0100747089207, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , ,1, , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-21 23:59:59","2019-08-22 00:00:00",1.0,3.50729640407E-07, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-22 00:00:00","2019-08-22 23:59:59",86399.0,0.0303026902016, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , , ,1, , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-22 23:59:59","2019-08-23 00:00:00",1.0,3.50729640407E-07, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-23 00:00:00","2019-08-23 23:59:59",86399.0,0.0303026902016, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , , , ,1, ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-23 23:59:59","2019-08-24 00:00:00",1.0,3.50729640407E-07, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-24 00:00:00","2019-08-24 23:59:59",86399.0,0.0303026902016, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , , , , ,1,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
"2019-08-24 23:59:59","2019-08-25 00:00:00",1.0,3.50729640407E-07, ,1, , ,1,1,1, , , , , , , ,1, , ,1,1,1,1, , , , , , ,1, , , , ,1,1, , , , ,1,1,1, ,1, ,1,1, ,1,1,1,1,1, ,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , , , ,1, , ,1,1,1, ,1,1, ,1,1, ,1, , , , , , ,1, ,1,1,1, , , , , ,1, 
