time_ini,time_end,duration_seg,duration_percent,OMCCL_nOK_0004,RPBNDxRPSGO_ativado,ref_2020_02_08,ref_2020_02_09,RPFGR_SColTempo_0001_delta_tempo,ref_2020_02_01,ref_2020_02_02,ref_Periodo,ref_2020_02_04,ref_2020_02_05,ref_2020_02_06,ref_2020_02_07,OMCCLxRPATJ_ativado,OMPMT_SColTempo_0001_delta_tempo,chamados_MSOMJRD,ref_2020_03_01,RPMPX_nOK_0003,RPFMA_SColTempo_0002_delta_tempo,ref_2020_02_17,ref_2020_02_16,ref_2020_02_15,ref_2020_02_14,ref_2020_02_13,ref_2020_02_12,ref_2020_02_11,ref_2020_02_10,ref_2020_02_19,ref_2020_02_18,localidade_id_MSOMJRD_1749,RPJRD_nOK_0002,ref_2020_02_03,RPAMBxRPTCU_ativado,OMRCB_SColTempo_0003_delta_tempo,RPJRD_SColTempo_0002_delta_tempo,RPNASxRPRBR_ativado,RPPPR_nOK_0004,RPFSJxRPPMT_ativado,RPSGOxRPFMA_ativado,RPJRD_SColTempo_0001_delta_tempo,ref_2020_01_31,OMCARCxRPFSJ_ativado,RPFDIxRPMPX_ativado,OMAQD_SColTempo_0002_delta_tempo,OMJRDxRPJRD_ativado,OMCGRxRPCGR_ativado,RPPPRxOMCCL_ativado,RPFTBxRPFXS_ativado,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,RPFGRxRPFTB_ativado,RPFSG_SColTempo_0001_delta_tempo,OMCARC_nOK_0001,Chamados_Desconto,RPBND_SColTempo_0003_delta_tempo,RPAMOxRPAMB_ativado,RPPMT1xOMBBR_ativado,RPTCUxOMIGT_ativado,RPPPRxOMPPR_ativado,RPTCU_nOK_0001,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,RPRBRxRPDOU_ativado,OMCGRxOMRCB_ativado,RPNVLxRPBND_ativado,RPCGRxRPNAS1_ativado,RPNOQxOMNOQ_ativado,RPFMA_SColTempo_0001_delta_tempo,RPBND_SColTempo_0001_delta_tempo,RPFMAxRPFSG_ativado,RPFSJxRPPMT1_ativado,RPMRDxRPFGR_ativado,RPRBR_nOK_0002,ref_2020_02_26,ref_2020_02_28,ref_2020_02_29,RPFDI_nOK_0001,ref_2020_02_27,ref_2020_02_24,ref_2020_02_25,ref_2020_02_22,ref_2020_02_23,ref_2020_02_20,ref_2020_02_21,OMDOUxRPPPR_ativado,RPAMBxOMAMB_ativado,OMPPR_SColTempo_0002_delta_tempo,OMIGTxOMMNO_ativado,OMCGRxRPNVL_ativado,RPMMAxOMBLV_ativado,RPNVLxRPTRN_ativado,RPMRDxOMAQD_ativado,RPMPXxRPSPE_ativado,RPJRDxRPMMA_ativado,RPNOQxOMJRD_ativado,RPPPRxRPAMO1_ativado,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,RPPMTxOMPMT_ativado,ref_2020_02,ref_2020_03,RPSPExRPNOQ_ativado,ref_2020_01,OMNOQ_SColTempo_0003_delta_tempo
"2020-02-24 07:34:56","2020-02-24 07:37:56",180.0,4.15633250392E-06, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-24 07:37:56","2020-02-24 07:39:50",114.0,2.63234391915E-06, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,180,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-24 07:39:50","2020-02-24 07:40:51",61.0,1.40853490411E-06, ,1, , , , , ,1, , , , ,1, , , ,1, , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,180,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-24 07:40:51","2020-02-24 07:40:56",5.0,1.15453680664E-07, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,180,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-24 07:40:56","2020-02-24 23:59:59",58743.0,0.00135641911265, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , ,1, , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-24 23:59:59","2020-02-25 00:00:00",1.0,2.30907361329E-08, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-25 00:00:00","2020-02-25 01:54:50",6890.0,0.000159095171956, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-25 01:54:50","2020-02-25 01:55:50",60.0,1.38544416797E-06, ,1, , , , , ,1, , , , ,1, , , ,1, , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-25 01:55:50","2020-02-25 03:58:50",7380.0,0.000170409632661, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-25 03:58:50","2020-02-25 03:59:50",60.0,1.38544416797E-06, ,1, , , , , ,1, , , , ,1, , , ,1, , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-25 03:59:50","2020-02-25 04:14:50",900.0,2.07816625196E-05, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-25 04:14:50","2020-02-25 04:15:50",60.0,1.38544416797E-06, ,1, , , , , ,1, , , , ,1, , , ,1, , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-25 04:15:50","2020-02-25 04:58:56",2586.0,5.97126436397E-05, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-25 04:58:56","2020-02-25 04:59:50",54.0,1.24689975118E-06, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,180,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-25 04:59:50","2020-02-25 05:00:50",60.0,1.38544416797E-06, ,1, , , , , ,1, , , , ,1, , , ,1, , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,180,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-25 05:00:50","2020-02-25 05:01:56",66.0,1.52398858477E-06, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,180,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-25 05:01:56","2020-02-25 23:59:59",68283.0,0.00157670473536, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , ,1, , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-25 23:59:59","2020-02-26 00:00:00",1.0,2.30907361329E-08, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-26 00:00:00","2020-02-26 02:36:50",9410.0,0.000217283827011, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, ,1, , , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-26 02:36:50","2020-02-26 02:37:50",60.0,1.38544416797E-06, ,1, , , , , ,1, , , , ,1, , , ,1, , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, ,1, , , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-26 02:37:50","2020-02-26 23:59:59",76929.0,0.00177634723997, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, ,1, , , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-26 23:59:59","2020-02-27 00:00:00",1.0,2.30907361329E-08, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-27 00:00:00","2020-02-27 23:59:59",86399.0,0.00199501651115, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , ,1, , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-27 23:59:59","2020-02-28 00:00:00",1.0,2.30907361329E-08, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 00:00:00","2020-02-28 14:55:47",53747.0,0.00124105779493, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 14:55:47","2020-02-28 14:55:56",9.0,2.07816625196E-07, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , ,240,1,1,1,1, ,1,1,1,1,1,1,1, ,240,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 14:55:56","2020-02-28 14:55:58",2.0,4.61814722658E-08, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,240,1,1,1,1,1,1,1,1,1, , , ,240,1,1,1,1, ,1,1,1,1,1,1,1, ,240,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 14:55:58","2020-02-28 14:56:00",2.0,4.61814722658E-08, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,240,1,1,1,1,1,1,1,1,1, , , ,240,1,1,1,1, ,1,1,1,1,1,1,1, ,240,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, ,240
"2020-02-28 14:56:00","2020-02-28 14:56:09",9.0,2.07816625196E-07, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1,240, ,1, ,1,1, , ,1,1,240,1,1,1,1,1,1,1,1,1, , , ,240,1,1,1,1, ,1,1,1,1,1,1,1, ,240,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, ,240
"2020-02-28 14:56:09","2020-02-28 14:56:21",12.0,2.77088833595E-07, ,1, , , , , ,1, , , , ,1, , , , ,240, , , , , , , , , , , , , ,1,240, ,1, ,1,1, , ,1,1,240,1,1,1,1,1,1,1,1,1, , , ,240,1,1,1,1, ,1,1,1,1,1,1,1,240,240,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, ,240
"2020-02-28 14:56:21","2020-02-28 14:59:21",180.0,4.15633250392E-06, ,1, , , , , ,1, , , , ,1, , , , ,240, , , , , , , , , , , , , ,1,240,180,1, ,1,1,180, ,1,1,240,1,1,1,1,1,1,1,1,1,181, , ,240,1,1,1,1, ,1,1,1,1,1,1,1,240,240,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, ,240
"2020-02-28 14:59:21","2020-02-28 14:59:22",1.0,2.30907361329E-08, ,1, , , , , ,1, , , , ,1, , , , ,240, , , , , , , , , , , , , ,1,240, ,1, ,1,1, , ,1,1,240,1,1,1,1,1,1,1,1,1,181, , ,240,1,1,1,1, ,1,1,1,1,1,1,1,240,240,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, ,240
"2020-02-28 14:59:22","2020-02-28 14:59:47",25.0,5.77268403322E-07, ,1, , , , , ,1, , , , ,1, , , , ,240, , , , , , , , , , , , , ,1,240, ,1, ,1,1, , ,1,1,240,1,1,1,1,1,1,1,1,1, , , ,240,1,1,1,1, ,1,1,1,1,1,1,1,240,240,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, ,240
"2020-02-28 14:59:47","2020-02-28 14:59:56",9.0,2.07816625196E-07, ,1, , , , , ,1, , , , ,1, , , , ,240, , , , , , , , , , , , , ,1,240, ,1, ,1,1, , ,1,1,240,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1,240, ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, ,240
"2020-02-28 14:59:56","2020-02-28 14:59:58",2.0,4.61814722658E-08, ,1, , , , , ,1, , , , ,1, , , , ,240, , , , , , , , , , , , , ,1,240, ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1,240, ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, ,240
"2020-02-28 14:59:58","2020-02-28 15:00:00",2.0,4.61814722658E-08, ,1, , , , , ,1, , , , ,1, , , , ,240, , , , , , , , , , , , , ,1,240, ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1,240, ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 15:00:00","2020-02-28 15:00:09",9.0,2.07816625196E-07, ,1, , , , , ,1, , , , ,1, , , , ,240, , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1,240, ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 15:00:09","2020-02-28 15:34:09",2040.0,4.71051017111E-05, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 15:34:09","2020-02-28 15:37:09",180.0,4.15633250392E-06, ,1, , , , , ,1, , , , ,1, , , , ,180, , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1,180, ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 15:37:09","2020-02-28 15:54:21",1032.0,2.38296396892E-05, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 15:54:21","2020-02-28 15:54:22",1.0,2.30907361329E-08, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1,241, , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 15:54:22","2020-02-28 15:54:48",26.0,6.00359139455E-07, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, ,240,1, ,1,1,240, ,1,1, ,1,1,1,1,1,1,1,1,1,241, , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 15:54:48","2020-02-28 15:54:56",8.0,1.84725889063E-07, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, ,240,1, ,1,1,240, ,1,1, ,1,1,1,1,1,1,1,1,1,241, , ,179,1,1,1,1, ,1,1,1,1,1,1,1, ,179,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 15:54:56","2020-02-28 15:54:58",2.0,4.61814722658E-08, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, ,240,1, ,1,1,240, ,1,1,181,1,1,1,1,1,1,1,1,1,241, , ,179,1,1,1,1, ,1,1,1,1,1,1,1, ,179,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 15:54:58","2020-02-28 15:55:00",2.0,4.61814722658E-08, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, ,240,1, ,1,1,240, ,1,1,181,1,1,1,1,1,1,1,1,1,241, , ,179,1,1,1,1, ,1,1,1,1,1,1,1, ,179,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, ,180
"2020-02-28 15:55:00","2020-02-28 15:55:10",10.0,2.30907361329E-07, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1,180,240,1, ,1,1,240, ,1,1,181,1,1,1,1,1,1,1,1,1,241, , ,179,1,1,1,1, ,1,1,1,1,1,1,1, ,179,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, ,180
"2020-02-28 15:55:10","2020-02-28 15:57:47",157.0,3.62524557287E-06, ,1, , , , , ,1, , , , ,1, , , , ,179, , , , , , , , , , , , , ,1,180,240,1, ,1,1,240, ,1,1,181,1,1,1,1,1,1,1,1,1,241, , ,179,1,1,1,1, ,1,1,1,1,1,1,1,179,179,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, ,180
"2020-02-28 15:57:47","2020-02-28 15:57:57",10.0,2.30907361329E-07, ,1, , , , , ,1, , , , ,1, , , , ,179, , , , , , , , , , , , , ,1,180,240,1, ,1,1,240, ,1,1,181,1,1,1,1,1,1,1,1,1,241, , , ,1,1,1,1, ,1,1,1,1,1,1,1,179, ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, ,180
"2020-02-28 15:57:57","2020-02-28 15:57:58",1.0,2.30907361329E-08, ,1, , , , , ,1, , , , ,1, , , , ,179, , , , , , , , , , , , , ,1,180,240,1, ,1,1,240, ,1,1, ,1,1,1,1,1,1,1,1,1,241, , , ,1,1,1,1, ,1,1,1,1,1,1,1,179, ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, ,180
"2020-02-28 15:57:58","2020-02-28 15:58:00",2.0,4.61814722658E-08, ,1, , , , , ,1, , , , ,1, , , , ,179, , , , , , , , , , , , , ,1,180,240,1, ,1,1,240, ,1,1, ,1,1,1,1,1,1,1,1,1,241, , , ,1,1,1,1, ,1,1,1,1,1,1,1,179, ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 15:58:00","2020-02-28 15:58:09",9.0,2.07816625196E-07, ,1, , , , , ,1, , , , ,1, , , , ,179, , , , , , , , , , , , , ,1, ,240,1, ,1,1,240, ,1,1, ,1,1,1,1,1,1,1,1,1,241, , , ,1,1,1,1, ,1,1,1,1,1,1,1,179, ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 15:58:09","2020-02-28 15:58:22",13.0,3.00179569728E-07, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, ,240,1, ,1,1,240, ,1,1, ,1,1,1,1,1,1,1,1,1,241, , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 15:58:22","2020-02-28 18:08:05",7783.0,0.000179715199322, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 18:08:05","2020-02-28 18:08:16",11.0,2.53998097462E-07, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , ,1, , , , , , , , , ,1,1,180,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 18:08:16","2020-02-28 18:11:05",169.0,3.90233440646E-06, ,1, , , , , ,1, , , , ,1,180, , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , ,1, , , , , , , , , ,1,1,180,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 18:11:05","2020-02-28 18:11:16",11.0,2.53998097462E-07, ,1, , , , , ,1, , , , ,1,180, , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 18:11:16","2020-02-28 23:59:59",20923.0,0.000483127472109, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , ,1, , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
"2020-02-28 23:59:59","2020-02-29 00:00:00",1.0,2.30907361329E-08, ,1, , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1, ,1,1,1,1,1,1,1,1,1, , , , ,1,1,1,1, ,1,1,1,1,1,1,1, , ,1,1,1, , , , , , , , , , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1, , 
