dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2017-11-25 23:56:11.0,2017-11-25 23:57:12.0,61,,4,1
2017-11-26 01:30:13.0,2017-11-26 01:31:12.0,59,,4,1
2017-11-26 01:38:12.0,2017-11-26 01:39:12.0,60,,4,1
2017-11-26 02:03:12.0,2017-11-26 02:04:12.0,60,,4,1
2017-11-26 02:07:12.0,2017-11-26 02:08:12.0,60,,4,1
2017-11-26 02:13:12.0,2017-11-26 02:14:12.0,60,,4,1
2017-11-26 02:17:12.0,2017-11-26 02:18:12.0,60,,4,1
2017-11-27 03:32:14.0,2017-11-27 03:35:15.0,181,,4,1
2017-11-27 03:37:14.0,2017-11-27 03:38:14.0,60,,4,1
2017-11-27 04:18:14.0,2017-11-27 04:19:14.0,60,,4,1
2017-11-29 22:45:32.0,2017-11-29 22:46:11.0,39,,4,1
2017-12-04 22:57:43.0,2017-12-04 22:58:11.0,28,,4,1
2017-12-05 05:55:11.0,2017-12-05 05:57:11.0,120,,4,1
2017-12-08 00:18:12.0,2017-12-08 00:19:11.0,59,,4,1
2017-12-08 00:35:11.0,2017-12-08 00:36:11.0,60,,4,1
2017-12-10 05:10:12.0,2017-12-10 05:11:11.0,59,,4,1
2017-12-10 09:41:11.0,2017-12-10 09:42:11.0,60,,4,1
2017-12-11 02:24:12.0,2017-12-11 02:25:11.0,59,,4,1
2017-12-11 04:34:11.0,2017-12-11 04:35:12.0,61,,4,1
2017-12-11 07:45:12.0,2017-12-11 07:46:12.0,60,,4,1
2017-12-11 09:02:12.0,2017-12-11 09:03:12.0,60,,4,1
2017-12-11 09:06:12.0,2017-12-11 09:07:11.0,59,,4,1
2017-12-17 22:19:12.0,2017-12-17 22:20:12.0,60,,4,1
2017-12-18 07:30:12.0,2017-12-18 07:31:11.0,59,,4,1
2017-12-20 06:07:12.0,2017-12-20 06:08:12.0,60,,4,1
2018-01-03 22:46:12.0,2018-01-03 22:47:13.0,61,,4,1
2018-01-03 23:01:13.0,2018-01-03 23:02:12.0,59,,4,1
2018-01-05 00:09:12.0,2018-01-05 00:10:13.0,61,,4,1
2018-01-05 05:44:12.0,2018-01-05 05:45:13.0,61,,4,1
2018-01-05 08:30:13.0,2018-01-05 08:31:12.0,59,,4,1
2018-01-05 20:57:12.0,2018-01-05 20:58:13.0,61,,4,1
2018-01-07 15:59:13.0,2018-01-07 20:36:13.0,16620,,4,1
2018-01-07 22:15:13.0,2018-01-07 22:17:12.0,119,,4,1
2018-01-08 05:51:12.0,2018-01-08 05:54:12.0,180,,4,1
2018-01-11 23:51:12.0,2018-01-11 23:52:13.0,61,,4,1
2018-01-12 00:47:13.0,2018-01-12 00:48:12.0,59,,4,1
2018-01-17 21:44:13.0,2018-01-17 21:45:13.0,60,,4,1
2018-01-18 01:45:13.0,2018-01-18 01:46:13.0,60,,4,1
2018-01-18 01:49:13.0,2018-01-18 01:50:13.0,60,,4,1
2018-01-18 02:19:18.0,2018-01-18 02:20:27.0,69,,4,1
2018-01-18 02:24:17.0,2018-01-18 02:25:22.0,65,,4,1
2018-01-18 05:02:13.0,2018-01-18 05:03:13.0,60,,4,1
2018-01-20 00:35:13.0,2018-01-20 00:36:13.0,60,,4,1
2018-01-20 04:10:22.0,2018-01-20 04:11:26.0,64,,4,1
2018-01-20 06:48:13.0,2018-01-20 06:49:13.0,60,,4,1
2018-01-24 00:33:13.0,2018-01-24 00:34:13.0,60,,4,1
2018-01-24 05:57:13.0,2018-01-24 05:58:13.0,60,,4,1
2018-01-25 17:39:13.0,2018-01-25 17:40:14.0,61,,4,1
2018-01-25 17:43:13.0,2018-01-25 17:44:13.0,60,,4,1
2018-01-25 18:30:13.0,2018-01-25 18:31:13.0,60,,4,1
2018-01-25 18:32:13.0,2018-01-25 18:33:13.0,60,,4,1
2018-01-25 18:34:13.0,2018-01-25 18:36:13.0,120,,4,1
2018-01-25 18:38:13.0,2018-01-25 18:39:13.0,60,,4,1
2018-01-25 18:43:13.0,2018-01-25 18:44:13.0,60,,4,1
2018-01-25 18:47:13.0,2018-01-25 18:48:13.0,60,,4,1
2018-01-25 18:49:13.0,2018-01-25 18:50:13.0,60,,4,1
2018-01-25 18:57:13.0,2018-01-25 18:59:13.0,120,,4,1
2018-01-25 19:24:13.0,2018-01-25 19:25:13.0,60,,4,1
2018-01-25 22:34:13.0,2018-01-25 22:35:13.0,60,,4,1
2018-01-25 23:08:13.0,2018-01-25 23:09:13.0,60,,4,1
2018-01-25 23:15:14.0,2018-01-25 23:16:13.0,59,,4,1
2018-01-25 23:48:13.0,2018-01-25 23:49:13.0,60,,4,1
2018-01-26 00:44:13.0,2018-01-26 00:45:13.0,60,,4,1
2018-01-26 01:22:14.0,2018-01-26 01:23:13.0,59,,4,1
2018-01-26 02:03:13.0,2018-01-26 02:04:13.0,60,,4,1
2018-01-26 02:10:14.0,2018-01-26 02:11:14.0,60,,4,1
2018-01-26 02:17:13.0,2018-01-26 02:18:13.0,60,,4,1
2018-01-26 09:25:13.0,2018-01-26 09:26:13.0,60,,4,1
2018-01-28 16:22:13.0,2018-01-28 16:23:13.0,60,,4,1
2018-01-28 16:34:13.0,2018-01-28 16:35:13.0,60,,4,1
2018-01-28 16:40:13.0,2018-01-28 16:42:13.0,120,,4,1
2018-01-28 16:48:13.0,2018-01-28 16:49:13.0,60,,4,1
2018-01-28 16:54:13.0,2018-01-28 16:55:13.0,60,,4,1
2018-01-28 17:02:13.0,2018-01-28 17:03:13.0,60,,4,1
2018-01-28 17:29:13.0,2018-01-28 17:30:13.0,60,,4,1
2018-01-28 17:34:13.0,2018-01-28 17:35:13.0,60,,4,1
2018-01-28 17:38:13.0,2018-01-28 17:41:13.0,180,,4,1
2018-01-28 17:42:14.0,2018-01-28 17:43:13.0,59,,4,1
2018-01-28 17:51:13.0,2018-01-28 17:52:13.0,60,,4,1
2018-01-28 17:58:13.0,2018-01-28 17:59:13.0,60,,4,1
2018-01-28 23:51:13.0,2018-01-28 23:52:13.0,60,,4,1
2018-01-29 01:00:14.0,2018-01-29 01:01:13.0,59,,4,1
2018-02-02 01:26:13.0,2018-02-02 01:27:13.0,60,,4,1
2018-02-02 01:42:14.0,2018-02-02 01:43:15.0,61,,4,1
2018-02-02 02:00:13.0,2018-02-02 02:01:14.0,61,,4,1
2018-02-02 02:16:14.0,2018-02-02 02:17:13.0,59,,4,1
2018-02-02 02:38:13.0,2018-02-02 02:39:13.0,60,,4,1
2018-02-02 04:49:15.0,2018-02-02 04:50:14.0,59,,4,1
2018-02-02 04:58:14.0,2018-02-02 04:59:14.0,60,,4,1
2018-02-02 05:17:14.0,2018-02-02 05:18:13.0,59,,4,1
2018-02-02 05:33:13.0,2018-02-02 05:34:13.0,60,,4,1
2018-02-03 22:34:13.0,2018-02-03 22:36:13.0,120,,4,1
2018-02-04 00:44:13.0,2018-02-04 00:45:13.0,60,,4,1
2018-02-04 00:49:13.0,2018-02-04 00:50:13.0,60,,4,1
2018-02-04 00:59:13.0,2018-02-04 01:00:14.0,61,,4,1
2018-02-04 01:25:14.0,2018-02-04 01:29:13.0,239,,4,1
2018-02-04 01:41:13.0,2018-02-04 01:42:13.0,60,,4,1
2018-02-04 01:45:13.0,2018-02-04 01:47:13.0,120,,4,1
2018-02-04 01:52:13.0,2018-02-04 01:54:13.0,120,,4,1
2018-02-04 02:31:14.0,2018-02-04 02:32:13.0,59,,4,1
2018-02-04 02:43:16.0,2018-02-04 02:44:13.0,57,,4,1
2018-02-04 03:08:13.0,2018-02-04 03:09:13.0,60,,4,1
