time_ini,time_end,duration_seg,duration_percent,OMCCL_nOK_0001,RPNAS1_SColTempo_0002_delta_tempo,OMCCL_nOK_0004,RPCGR_nOK_0002,localidade_id_MSRPNAS1_2122,RPFGR_SColTempo_0001_delta_tempo,ref_Periodo,RPFDIxRPMPX_ativado,RPMRD_SColTempo_0001_delta_tempo,RPNAS_nOK_0001,OMCCLxRPATJ_ativado,RPNAS_SColTempo_0002_delta_tempo,ref_2019_03_30,ref_2019_03_31,RPPPR_SColTempo_0004_delta_tempo,RPAMB_nOK_0003,RPMRDxRPFGR_ativado,RPMMA_SColTempo_0003_delta_tempo,ref_2019_02,OMBLV_SColTempo_0001_delta_tempo,ref_2019_03_21,ref_2019_03_20,RPAMBxRPTCU_ativado,ref_2019_03_22,ref_2019_03_25,ref_2019_03_24,ref_2019_03_27,ref_2019_03_26,ref_2019_03_29,ref_2019_03_28,RPJRD_nOK_0002,RPPPRxOMCCL_ativado,RPJRD_SColTempo_0002_delta_tempo,RPAMB_SColTempo_0002_delta_tempo,RPNASxRPRBR_ativado,RPPPR_nOK_0002,RPPPR_nOK_0004,RPDOU_nOK_0001,ref_2019_03_18,ref_2019_03_19,ref_2019_03_14,ref_2019_03_15,ref_2019_03_16,ref_2019_03_17,ref_2019_03_10,ref_2019_03_11,ref_2019_03_12,ref_2019_03_13,OMBLV_SColTempo_0002_delta_tempo,RPRBR_SColTempo_0002_delta_tempo,OMJRDxRPJRD_ativado,ref_2019_04,OMCGRxRPCGR_ativado,ref_2019_03,RPTRN_SColTempo_0001_delta_tempo,RPAMO_SColTempo_0002_delta_tempo,localidade_id_MSRPNAS_2122,RPDOUxOMDOU_ativado,RPMMAxOMCARC_ativado,RPMPXxRPMRD_ativado,RPTRNxRPFDI_ativado,ref_2019_03_09,ref_2019_03_08,Chamados_Desconto,ref_2019_03_03,ref_2019_03_02,RPBND_SColTempo_0003_delta_tempo,ref_2019_03_07,ref_2019_03_06,ref_2019_03_05,ref_2019_03_04,RPNAS1_SColTempo_0001_delta_tempo,RPMRD_nOK_0002,RPAMOxRPAMB_ativado,RPTCUxOMIGT_ativado,RPPPRxOMPPR_ativado,OMMNOxOMGUA_ativado,RPNAS1xRPNAS_ativado,RPMMA_SColTempo_0001_delta_tempo,RPRBRxRPDOU_ativado,OMCGRxOMRCB_ativado,RPCGRxRPNAS1_ativado,RPMMA_SColTempo_0002_delta_tempo,RPNVLxRPBND_ativado,RPNOQxOMNOQ_ativado,ref_2019_03_23,RPMRD_SColTempo_0003_delta_tempo,RPNAS1_nOK_0002,OMBLV_nOK_0002,OMBLV_nOK_0001,ref_2019_03_01,chamados_MSRPNAS1,RPAMO_nOK_0002,RPNVL_SColTempo_0003_delta_tempo,ref_2019_04_01,RPMPX_SColTempo_0003_delta_tempo,RPAMO_SColTempo_0001_delta_tempo,OMDOUxRPPPR_ativado,RPAMBxOMAMB_ativado,RPSPExRPNOQ_ativado,OMIGTxOMMNO_ativado,OMCGRxRPNVL_ativado,RPMRD_SColTempo_0002_delta_tempo,RPMMAxOMBLV_ativado,RPNVLxRPTRN_ativado,RPMRDxOMAQD_ativado,RPMPXxRPSPE_ativado,RPRBR_SColTempo_0001_delta_tempo,RPJRDxRPMMA_ativado,ref_2019_02_28,RPNOQxOMJRD_ativado,chamados_MSRPNAS,RPPPRxRPAMO1_ativado,RPAMO1xRPAMO_ativado,RPATJxOMBLV_ativado,RPATJ_nOK_0001,RPATJ_nOK_0002,OMCARC_SColTempo_0003_delta_tempo,OMAQD_SColTempo_0002_delta_tempo
"2019-03-08 09:20:37","2019-03-08 23:59:59",52762.0,0.0185051972872, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , ,1, ,1,1, , ,1,1,1,1,1, ,1,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-08 23:59:59","2019-03-09 00:00:00",1.0,3.50729640407E-07, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-09 00:00:00","2019-03-09 03:18:13",11893.0,0.00417122761337, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , ,1, ,1,1, , ,1,1,1,1,1,1, ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-09 03:18:13","2019-03-09 03:21:17",184.0,6.4534253835E-05, , , , ,1, ,1,1,184, ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , ,1, ,1,1, , ,1,1,1,1,1,1, ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, ,184, , , , ,1, , , , , ,1,1,1,1,1,184,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-09 03:21:17","2019-03-09 14:41:13",40796.0,0.0143083664101, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , ,1, ,1,1, , ,1,1,1,1,1,1, ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-09 14:41:13","2019-03-09 14:44:35",202.0,7.08473873623E-05, , , , ,1, ,1,1,202, ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , ,1, ,1,1, , ,1,1,1,1,1,1, ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, ,202, , , , ,1, , , , , ,1,1,1,1,1,202,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-09 14:44:35","2019-03-09 23:59:59",33324.0,0.0116877145369, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , ,1, ,1,1, , ,1,1,1,1,1,1, ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-09 23:59:59","2019-03-10 00:00:00",1.0,3.50729640407E-07, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-10 00:00:00","2019-03-10 23:59:59",86399.0,0.0303026902016, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , ,1, , , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-10 23:59:59","2019-03-11 00:00:00",1.0,3.50729640407E-07, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-11 00:00:00","2019-03-11 09:57:37",35857.0,0.0125761127161, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-11 09:57:37","2019-03-11 09:58:37",60.0,2.10437784244E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1,1, , , 
"2019-03-11 09:58:37","2019-03-11 15:12:04",18807.0,0.00659617234714, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-11 15:12:04","2019-03-11 15:13:05",61.0,2.13945080649E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1,1, , , , , , , , , ,1, , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-11 15:13:05","2019-03-11 15:28:38",933.0,0.0003272307545, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-11 15:28:38","2019-03-11 15:29:37",59.0,2.0693048784E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1,1, , , 
"2019-03-11 15:29:37","2019-03-11 16:08:33",2336.0,0.000819304439992, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-11 16:08:33","2019-03-11 16:11:05",152.0,5.33109053419E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , ,152, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-11 16:11:05","2019-03-11 23:59:59",28134.0,0.00986742770322, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , ,1, , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-11 23:59:59","2019-03-12 00:00:00",1.0,3.50729640407E-07, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-12 00:00:00","2019-03-12 16:06:37",57997.0,0.0203412669547, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , ,1, , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-12 16:06:37","2019-03-12 16:07:37",60.0,2.10437784244E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , ,1, , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1,1, , , 
"2019-03-12 16:07:37","2019-03-12 16:22:05",868.0,0.000304433327874, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , ,1, , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-12 16:22:05","2019-03-12 16:23:05",60.0,2.10437784244E-05,1, , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , ,1, , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-12 16:23:05","2019-03-12 17:23:33",3628.0,0.0012724471354, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , ,1, , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-12 17:23:33","2019-03-12 17:23:50",17.0,5.96240388693E-06, , , , ,1, ,1,1, , ,1, , , , , ,1, , ,180, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , ,1, , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-12 17:23:50","2019-03-12 17:24:50",60.0,2.10437784244E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , ,180, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , ,1, , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , ,1, , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-12 17:24:50","2019-03-12 17:26:33",103.0,3.6125152962E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , ,180, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , ,1, , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-12 17:26:33","2019-03-12 23:13:50",20837.0,0.00730815351717, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , ,1, , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-12 23:13:50","2019-03-12 23:14:50",60.0,2.10437784244E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , ,1, , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , ,1, , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-12 23:14:50","2019-03-12 23:59:59",2709.0,0.000950126595864, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , ,1, , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-12 23:59:59","2019-03-13 00:00:00",1.0,3.50729640407E-07, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 00:00:00","2019-03-13 03:00:04",10804.0,0.00378928303496, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 03:00:04","2019-03-13 03:01:04",60.0,2.10437784244E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, ,1, , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 03:01:04","2019-03-13 14:22:14",40870.0,0.0143343204035, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 14:22:14","2019-03-13 14:22:18",4.0,1.40291856163E-06, , , , ,1, ,1,1, ,1,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 14:22:18","2019-03-13 14:24:14",116.0,4.06846382873E-05, , , ,1,1, ,1,1, ,1,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 14:24:14","2019-03-13 14:24:19",5.0,1.75364820204E-06, , , ,1,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 14:24:19","2019-03-13 14:34:56",637.0,0.00022341478094, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 14:34:56","2019-03-13 15:06:56",1920.0,0.000673400909582, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,1920
"2019-03-13 15:06:56","2019-03-13 15:13:04",368.0,0.00012906850767, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 15:13:04","2019-03-13 15:16:11",187.0,6.55864427562E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,187
"2019-03-13 15:16:11","2019-03-13 15:18:56",165.0,5.78703906672E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,165
"2019-03-13 15:18:56","2019-03-13 15:23:00",244.0,8.55780322594E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,244
"2019-03-13 15:23:00","2019-03-13 15:23:57",57.0,1.99915895032E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 15:23:57","2019-03-13 15:27:56",239.0,8.38243840574E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , ,239
"2019-03-13 15:27:56","2019-03-13 15:29:33",97.0,3.40207751195E-05, , , , ,1, ,1,1, , ,1, , , , , ,1, , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1, , ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 15:29:33","2019-03-13 15:29:41",8.0,2.80583712326E-06, , , , ,1, ,1,1, , ,1, , , , , ,1, , ,360, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1,360, ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , , , 
"2019-03-13 15:29:41","2019-03-13 15:29:44",3.0,1.05218892122E-06, , , , ,1, ,1,1, , ,1, , , , , ,1, , ,360, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1,360, ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, , , , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,381, 
"2019-03-13 15:29:44","2019-03-13 15:29:45",1.0,3.50729640407E-07, , , , ,1, ,1,1, , ,1, , , , , ,1, , ,360, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1,360, ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1, ,1,1,1, ,1,1, , , , , , ,1, ,383, , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,381, 
"2019-03-13 15:29:45","2019-03-13 15:29:46",1.0,3.50729640407E-07, , , , ,1, ,1,1, , ,1, , , , , ,1,383, ,360, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1,360, ,1, ,1,1, , ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1,383,1,1,1,383,1,1, , , , , , ,1, ,383, , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,381, 
"2019-03-13 15:29:46","2019-03-13 15:29:47",1.0,3.50729640407E-07, , , , ,1, ,1,1, , ,1, , , , , ,1,383, ,360, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1,360, ,1, ,1,1,384, ,1,1,1,1,1, , ,1, , , , , , , , , ,1,1,1,1,1,383,1,1,1,383,1,1, , , , , , ,1, ,383, , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,381, 
"2019-03-13 15:29:47","2019-03-13 15:29:50",3.0,1.05218892122E-06, , , , ,1, ,1,1, , ,1, , , , , ,1,383, ,360, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1,360, ,1, ,1,1,384, ,1,1,1,1,1, , ,1, , ,384, , , , , , ,1,1,1,1,1,383,1,1,1,383,1,1, , , , , , ,1, ,383, , , ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,381, 
"2019-03-13 15:29:50","2019-03-13 15:30:01",11.0,3.85802604448E-06, , , , ,1, ,1,1, , ,1, , , , , ,1,383, ,360, , ,1, , , , , , , , ,1, , ,1, , , , , , , , , , , , ,1,360, ,1, ,1,1,384, ,1,1,1,1,1, , ,1, , ,384, , , , , , ,1,1,1,1,1,383,1,1,1,383,1,1, , , , , , ,1, ,383, ,381, ,1,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,1, , ,381, 
