dh_inicio,dh_termino,tempo_periodo,tempo_opersts_nOk,delta_value,is_periodo
2018-02-17 07:20:07.0,2018-02-17 07:21:06.0,59,,4,1
2018-03-01 23:39:57.0,2018-03-01 23:40:57.0,60,,4,1
2018-03-01 23:50:57.0,2018-03-01 23:51:57.0,60,,4,1
2018-03-03 00:29:57.0,2018-03-03 00:30:57.0,60,,4,1
2018-03-03 10:31:36.0,2018-03-03 10:33:34.0,118,,4,1
2018-03-03 10:35:35.0,2018-03-03 10:36:34.0,59,,4,1
2018-03-03 10:43:35.0,2018-03-03 10:44:34.0,59,,4,1
2018-03-05 05:33:35.0,2018-03-05 05:34:34.0,59,,4,1
2018-03-05 07:10:35.0,2018-03-05 07:12:34.0,119,,4,1
2018-03-06 06:41:35.0,2018-03-06 06:42:35.0,60,,4,1
2018-03-07 04:44:35.0,2018-03-07 04:45:35.0,60,,4,1
2018-03-08 07:28:57.0,2018-03-08 07:29:56.0,59,,4,1
2018-03-08 22:33:57.0,2018-03-08 22:34:56.0,59,,4,1
2018-03-09 15:27:56.0,2018-03-09 15:28:56.0,60,,4,1
2018-03-11 01:35:49.0,2018-03-11 01:36:49.0,60,,4,1
2018-03-11 02:04:49.0,2018-03-11 02:05:50.0,61,,4,1
2018-03-11 08:22:49.0,2018-03-11 08:23:50.0,61,,4,1
2018-03-13 01:58:56.0,2018-03-13 01:59:56.0,60,,4,1
2018-03-17 07:09:05.0,2018-03-17 07:10:04.0,59,,4,1
2018-03-19 02:12:04.0,2018-03-19 02:13:04.0,60,,4,1
2018-03-19 06:21:04.0,2018-03-19 06:22:04.0,60,,4,1
2018-03-19 07:05:04.0,2018-03-19 07:06:04.0,60,,4,1
2018-03-19 19:12:56.0,2018-03-19 19:32:56.0,1200,,4,1
2018-03-19 23:44:55.0,2018-03-19 23:45:56.0,61,,4,1
2018-03-20 14:25:55.0,2018-03-20 14:26:56.0,61,,4,1
