time_ini,time_end,duration_seg,duration_percent,RPCGR_SColTempo_0001_delta_tempo,ref_2017dez,Equipamento SW01B_MSOMCGR,Equipamento RD04_MSRPCGR,OMCGR_SysUpDeslig,Equipamento RD04_MSOMCGR,Equipamento RD02_MSOMCGR,Equipamento MSOMCGR_SWL3,OMCGR_nOK_0001,Equipamento RD03_MSOMCGR,Equipamento RD01_MSOMCGR,Equipamento RD01_MSRPCGR,ref_2017nov,ref_Periodo,Equipamento SW01A_MSOMCGR,OMCGR_SColTempo_0001_delta_tempo,RPCGR_SysUpDeslig
"2018-01-09 01:16:41","2018-01-10 00:59:27",85366.0,0.00408277873827, ,1, , , , , , , , , , , ,1, , , 
"2018-01-10 00:59:27","2018-01-10 00:59:54",27.0,1.29132237581E-06,1007,1, , , , , , , , , , , ,1, , , 
"2018-01-10 00:59:54","2018-01-10 01:16:14",980.0,4.68702195664E-05,1007,1, , , , , , , , , , , ,1, ,1009, 
"2018-01-10 01:16:14","2018-01-10 01:16:43",29.0,1.38697588513E-06, ,1, , , , , , , , , , , ,1, ,1009, 
"2018-01-10 01:16:43","2018-01-11 00:59:27",85364.0,0.00408268308476, ,1, , , , , , , , , , , ,1, , , 
"2018-01-11 00:59:27","2018-01-11 00:59:54",27.0,1.29132237581E-06,1010,1, , , , , , , , , , , ,1, , , 
"2018-01-11 00:59:54","2018-01-11 01:16:17",983.0,4.70136998304E-05,1010,1, , , , , , , , , , , ,1, ,1011, 
"2018-01-11 01:16:17","2018-01-11 01:16:45",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,1011, 
"2018-01-11 01:16:45","2018-01-12 01:59:27",88962.0,0.00425476374803, ,1, , , , , , , , , , , ,1, , , 
"2018-01-12 01:59:27","2018-01-12 01:59:55",28.0,1.33914913047E-06,1012,1, , , , , , , , , , , ,1, , , 
"2018-01-12 01:59:55","2018-01-12 02:16:19",984.0,4.70615265851E-05,1012,1, , , , , , , , , , , ,1, ,1012, 
"2018-01-12 02:16:19","2018-01-12 02:16:47",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,1012, 
"2018-01-12 02:16:47","2018-01-13 01:59:27",85360.0,0.00408249177774, ,1, , , , , , , , , , , ,1, , , 
"2018-01-13 01:59:27","2018-01-13 01:59:55",28.0,1.33914913047E-06,1014,1, , , , , , , , , , , ,1, , , 
"2018-01-13 01:59:55","2018-01-13 02:16:21",986.0,4.71571800944E-05,1014,1, , , , , , , , , , , ,1, ,1014, 
"2018-01-13 02:16:21","2018-01-13 02:16:49",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,1014, 
"2018-01-13 02:16:49","2018-01-14 01:59:28",85359.0,0.00408244395099, ,1, , , , , , , , , , , ,1, , , 
"2018-01-14 01:59:28","2018-01-14 01:59:55",27.0,1.29132237581E-06,1016,1, , , , , , , , , , , ,1, , , 
"2018-01-14 01:59:55","2018-01-14 02:16:24",989.0,4.73006603583E-05,1016,1, , , , , , , , , , , ,1, ,1016, 
"2018-01-14 02:16:24","2018-01-14 02:16:51",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,1016, 
"2018-01-14 02:16:51","2018-01-15 01:59:27",85356.0,0.00408230047073, ,1, , , , , , , , , , , ,1, , , 
"2018-01-15 01:59:27","2018-01-15 01:59:55",28.0,1.33914913047E-06,1018,1, , , , , , , , , , , ,1, , , 
"2018-01-15 01:59:55","2018-01-15 02:16:25",990.0,4.7348487113E-05,1018,1, , , , , , , , , , , ,1, ,1018, 
"2018-01-15 02:16:25","2018-01-15 02:16:53",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,1018, 
"2018-01-15 02:16:53","2018-01-15 13:14:31",39458.0,0.00188714808536, ,1, , , , , , , , , , , ,1, , , 
"2018-01-15 13:14:31","2018-01-16 01:59:27",45896.0,0.00219505673186, ,1, , ,1,1, , , , , , , ,1, , , 
"2018-01-16 01:59:27","2018-01-16 01:59:55",28.0,1.33914913047E-06,1021,1, , ,1,1, , , , , , , ,1, , , 
"2018-01-16 01:59:55","2018-01-16 02:16:28",993.0,4.7491967377E-05,1021,1, , ,1,1, , , , , , , ,1, ,1020, 
"2018-01-16 02:16:28","2018-01-16 02:16:55",27.0,1.29132237581E-06, ,1, , ,1,1, , , , , , , ,1, ,1020, 
"2018-01-16 02:16:55","2018-01-17 01:59:27",85352.0,0.00408210916371, ,1, , ,1,1, , , , , , , ,1, , , 
"2018-01-17 01:59:27","2018-01-17 01:59:55",28.0,1.33914913047E-06,1023,1, , ,1,1, , , , , , , ,1, , , 
"2018-01-17 01:59:55","2018-01-17 02:16:30",995.0,4.75876208863E-05,1023,1, , ,1,1, , , , , , , ,1, ,1022, 
"2018-01-17 02:16:30","2018-01-17 02:16:57",27.0,1.29132237581E-06, ,1, , ,1,1, , , , , , , ,1, ,1022, 
"2018-01-17 02:16:57","2018-01-17 10:59:31",31354.0,0.0014995600656, ,1, , ,1,1, , , , , , , ,1, , , 
"2018-01-17 10:59:31","2018-01-17 11:08:27",536.0,2.56351404975E-05, ,1, , ,1,1, , , , , , , ,1, , , 
"2018-01-17 11:08:27","2018-01-17 22:31:55",41008.0,0.00196127955508, ,1, , , , , , , , , , , ,1, , , 
"2018-01-17 22:31:55","2018-01-17 22:34:40",165.0,7.89141451883E-06, ,1, , , , , , , , , , , ,1, ,165, 
"2018-01-17 22:34:40","2018-01-18 01:03:49",8949.0,0.000428001627449, ,1, , , , , , , , , , , ,1, , , 
"2018-01-18 01:03:49","2018-01-18 01:07:28",219.0,1.04740592705E-05,219,1, , , , , , , , , , , ,1, ,246, 
"2018-01-18 01:07:28","2018-01-18 01:07:55",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,246, 
"2018-01-18 01:07:55","2018-01-18 01:11:27",212.0,1.01392719878E-05, ,1, , , , , , , , , , , ,1, , , 
"2018-01-18 01:11:27","2018-01-18 01:11:55",28.0,1.33914913047E-06,236,1, , , , , , , , , , , ,1, , , 
"2018-01-18 01:11:55","2018-01-18 01:15:23",208.0,9.9479649692E-06,236,1, , , , , , , , , , , ,1, ,228, 
"2018-01-18 01:15:23","2018-01-18 01:15:43",20.0,9.56535093192E-07, ,1, , , , , , , , , , , ,1, ,228, 
"2018-01-18 01:15:43","2018-01-18 01:32:55",1032.0,4.93572108087E-05, ,1, , , , , , , , , , , ,1, , , 
"2018-01-18 01:32:55","2018-01-18 01:36:18",203.0,9.7088311959E-06, ,1, , , , , , , , , , , ,1, ,203, 
"2018-01-18 01:36:18","2018-01-18 01:44:49",511.0,2.44394716311E-05, ,1, , , , , , , , , , , ,1, , , 
"2018-01-18 01:44:49","2018-01-18 01:47:27",158.0,7.55662723622E-06,158,1, , , , , , , , , , , ,1, , , 
"2018-01-18 01:47:27","2018-01-18 01:59:27",720.0,3.44352633549E-05, ,1, , , , , , , , , , , ,1, , , 
"2018-01-18 01:59:27","2018-01-18 01:59:55",28.0,1.33914913047E-06,1025,1, , , , , , , , , , , ,1, , , 
"2018-01-18 01:59:55","2018-01-18 02:16:32",997.0,4.76832743956E-05,1025,1, , , , , , , , , , , ,1, ,1025, 
"2018-01-18 02:16:32","2018-01-18 02:17:00",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,1025, 
"2018-01-18 02:17:00","2018-01-18 02:26:00",540.0,2.58264475162E-05, ,1, , , , , , , , , , , ,1, , , 
"2018-01-18 02:26:00","2018-01-18 02:26:32",32.0,1.53045614911E-06, ,1, , , , , , , , , , , ,1, ,229, 
"2018-01-18 02:26:32","2018-01-18 02:29:49",197.0,9.42187066794E-06,240,1, , , , , , , , , , , ,1, ,229, 
"2018-01-18 02:29:49","2018-01-18 02:30:32",43.0,2.05655045036E-06,240,1, , , , , , , , , , , ,1, , , 
"2018-01-18 02:30:32","2018-01-18 02:37:32",420.0,2.0087236957E-05, ,1, , , , , , , , , , , ,1, , , 
"2018-01-18 02:37:32","2018-01-18 02:40:40",188.0,8.99142987601E-06,188,1, , , , , , , , , , , ,1, , , 
"2018-01-18 02:40:40","2018-01-18 17:43:27",54167.0,0.00259063181965, ,1, , , , , , , , , , , ,1, , , 
"2018-01-18 17:43:27","2018-01-18 17:43:55",28.0,1.33914913047E-06,200,1, , , , , , , , , , , ,1, , , 
"2018-01-18 17:43:55","2018-01-18 17:46:47",172.0,8.22620180145E-06,200,1, , , , , , , , , , , ,1, ,420, 
"2018-01-18 17:46:47","2018-01-18 17:50:27",220.0,1.05218860251E-05,220,1, , , , , , , , , , , ,1, ,420, 
"2018-01-18 17:50:27","2018-01-18 17:50:55",28.0,1.33914913047E-06,301,1, , , , , , , , , , , ,1, ,420, 
"2018-01-18 17:50:55","2018-01-18 17:52:11",76.0,3.63483335413E-06,301,1, , , , , , , , , , , ,1, , , 
"2018-01-18 17:52:11","2018-01-18 17:55:15",184.0,8.80012285737E-06,301,1, , , , , , , , , , , ,1, ,184, 
"2018-01-18 17:55:15","2018-01-18 17:55:28",13.0,6.21747810575E-07,301,1, , , , , , , , , , , ,1, , , 
"2018-01-18 17:55:28","2018-01-18 17:56:27",59.0,2.82177852492E-06, ,1, , , , , , , , , , , ,1, , , 
"2018-01-18 17:56:27","2018-01-18 17:59:27",180.0,8.60881583873E-06,180,1, , , , , , , , , , , ,1, , , 
"2018-01-18 17:59:27","2018-01-19 01:59:28",28801.0,0.00137745836095, ,1, , , , , , , , , , , ,1, , , 
"2018-01-19 01:59:28","2018-01-19 01:59:55",27.0,1.29132237581E-06,1026,1, , , , , , , , , , , ,1, , , 
"2018-01-19 01:59:55","2018-01-19 02:16:34",999.0,4.77789279049E-05,1026,1, , , , , , , , , , , ,1, ,1026, 
"2018-01-19 02:16:34","2018-01-19 02:17:01",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,1026, 
"2018-01-19 02:17:01","2018-01-20 01:58:27",85286.0,0.0040789525979, ,1, , , , , , , , , , , ,1, , , 
"2018-01-20 01:58:27","2018-01-20 01:58:55",28.0,1.33914913047E-06,1069,1, , , , , , , , , , , ,1, , , 
"2018-01-20 01:58:55","2018-01-20 02:16:16",1041.0,4.97876516006E-05,1069,1, , , , , , , , , , , ,1, ,1089, 
"2018-01-20 02:16:16","2018-01-20 02:17:04",48.0,2.29568422366E-06, ,1, , , , , , , , , , , ,1, ,1089, 
"2018-01-20 02:17:04","2018-01-20 03:09:04",3120.0,0.000149219474538, ,1, , , , , , , , , , , ,1, , , 
"2018-01-20 03:09:04","2018-01-20 03:11:43",159.0,7.60445399088E-06, ,1, , , , , , , , , , , ,1, ,159, 
"2018-01-20 03:11:43","2018-01-20 04:44:04",5541.0,0.000265008047569, ,1, , , , , , , , , , , ,1, , , 
"2018-01-20 04:44:04","2018-01-20 04:44:27",23.0,1.10001535717E-06, ,1, , , , , , , , , , , ,1, ,315, 
"2018-01-20 04:44:27","2018-01-20 04:49:19",292.0,1.39654123606E-05,320,1, , , , , , , , , , , ,1, ,315, 
"2018-01-20 04:49:19","2018-01-20 04:49:47",28.0,1.33914913047E-06,320,1, , , , , , , , , , , ,1, , , 
"2018-01-20 04:49:47","2018-01-20 04:49:55",8.0,3.82614037277E-07, ,1, , , , , , , , , , , ,1, , , 
"2018-01-20 04:49:55","2018-01-20 04:52:58",183.0,8.75229610271E-06, ,1, , , , , , , , , , , ,1, ,183, 
"2018-01-20 04:52:58","2018-01-20 06:53:55",7257.0,0.000347078758565, ,1, , , , , , , , , , , ,1, , , 
"2018-01-20 06:53:55","2018-01-20 06:57:14",199.0,9.51752417726E-06, ,1, , , , , , , , , , , ,1, ,199, 
"2018-01-20 06:57:14","2018-01-20 06:58:35",81.0,3.87396712743E-06, ,1, , , , , , , , , , , ,1, , , 
"2018-01-20 06:58:35","2018-01-20 06:58:55",20.0,9.56535093192E-07,218,1, , , , , , , , , , , ,1, , , 
"2018-01-20 06:58:55","2018-01-20 07:02:13",198.0,9.4696974226E-06,218,1, , , , , , , , , , , ,1, ,241, 
"2018-01-20 07:02:13","2018-01-20 07:02:56",43.0,2.05655045036E-06, ,1, , , , , , , , , , , ,1, ,241, 
"2018-01-20 07:02:56","2018-01-20 23:10:27",58051.0,0.00277639093474, ,1, , , , , , , , , , , ,1, , , 
"2018-01-20 23:10:27","2018-01-20 23:10:55",28.0,1.33914913047E-06,223,1, , , , , , , , , , , ,1, , , 
"2018-01-20 23:10:55","2018-01-20 23:13:55",180.0,8.60881583873E-06,223,1, , , , , , , , , , , ,1, ,180, 
"2018-01-20 23:13:55","2018-01-20 23:14:10",15.0,7.17401319894E-07,223,1, , , , , , , , , , , ,1, , , 
"2018-01-20 23:14:10","2018-01-20 23:14:27",17.0,8.13054829213E-07, ,1, , , , , , , , , , , ,1, , , 
"2018-01-20 23:14:27","2018-01-20 23:14:55",28.0,1.33914913047E-06,214,1, , , , , , , , , , , ,1, , , 
"2018-01-20 23:14:55","2018-01-20 23:18:01",186.0,8.89577636669E-06,214,1, , , , , , , , , , , ,1, ,213, 
"2018-01-20 23:18:01","2018-01-20 23:18:28",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,213, 
"2018-01-20 23:18:28","2018-01-20 23:19:56",88.0,4.20875441005E-06, ,1, , , , , , , , , , , ,1, , , 
"2018-01-20 23:19:56","2018-01-20 23:22:27",151.0,7.2218399536E-06, ,1, , , , , , , , , , , ,1, ,151, 
"2018-01-20 23:22:27","2018-01-20 23:22:35",8.0,3.82614037277E-07, ,1, , , , , , , , , , , ,1, ,175, 
"2018-01-20 23:22:35","2018-01-20 23:25:22",167.0,7.98706802815E-06,233,1, , , , , , , , , , , ,1, ,175, 
"2018-01-20 23:25:22","2018-01-20 23:26:28",66.0,3.15656580753E-06,233,1, , , , , , , , , , , ,1, , , 
"2018-01-20 23:26:28","2018-01-20 23:40:55",867.0,4.14657962899E-05, ,1, , , , , , , , , , , ,1, , , 
"2018-01-20 23:40:55","2018-01-20 23:45:28",273.0,1.30567040221E-05, ,1, , , , , , , , , , , ,1, ,282, 
"2018-01-20 23:45:28","2018-01-20 23:45:37",9.0,4.30440791936E-07,179,1, , , , , , , , , , , ,1, ,282, 
"2018-01-20 23:45:37","2018-01-20 23:48:27",170.0,8.13054829213E-06,179,1, , , , , , , , , , , ,1, , , 
"2018-01-20 23:48:27","2018-01-21 00:05:55",1048.0,5.01224388833E-05, ,1, , , , , , , , , , , ,1, , , 
"2018-01-21 00:05:55","2018-01-21 00:09:13",198.0,9.4696974226E-06, ,1, , , , , , , , , , , ,1, ,198, 
"2018-01-21 00:09:13","2018-01-21 01:59:27",6614.0,0.000316326155319, ,1, , , , , , , , , , , ,1, , , 
"2018-01-21 01:59:27","2018-01-21 01:59:56",29.0,1.38697588513E-06,1031,1, , , , , , , , , , , ,1, , , 
"2018-01-21 01:59:56","2018-01-21 02:16:38",1002.0,4.79224081689E-05,1031,1, , , , , , , , , , , ,1, ,1030, 
"2018-01-21 02:16:38","2018-01-21 02:17:06",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,1030, 
"2018-01-21 02:17:06","2018-01-22 01:59:28",85342.0,0.00408163089616, ,1, , , , , , , , , , , ,1, , , 
"2018-01-22 01:59:28","2018-01-22 01:59:55",27.0,1.29132237581E-06,1033,1, , , , , , , , , , , ,1, , , 
"2018-01-22 01:59:55","2018-01-22 02:16:41",1006.0,4.81137151876E-05,1033,1, , , , , , , , , , , ,1, ,1033, 
"2018-01-22 02:16:41","2018-01-22 02:17:08",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,1033, 
"2018-01-22 02:17:08","2018-01-23 01:59:28",85340.0,0.00408153524265, ,1, , , , , , , , , , , ,1, , , 
"2018-01-23 01:59:28","2018-01-23 01:59:55",27.0,1.29132237581E-06,1035,1, , , , , , , , , , , ,1, , , 
"2018-01-23 01:59:55","2018-01-23 02:16:43",1008.0,4.82093686969E-05,1035,1, , , , , , , , , , , ,1, ,1035, 
"2018-01-23 02:16:43","2018-01-23 02:17:10",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,1035, 
"2018-01-23 02:17:10","2018-01-23 04:20:43",7413.0,0.000354539732292, ,1, , , , , , , , , , , ,1, , , 
"2018-01-23 04:20:43","2018-01-23 04:23:43",180.0,8.60881583873E-06,180,1, , , , , , , , , , , ,1, , , 
"2018-01-23 04:23:43","2018-01-23 04:26:44",181.0,8.65664259339E-06, ,1, , , , , , , , , , , ,1, , , 
"2018-01-23 04:26:44","2018-01-23 04:26:50",6.0,2.86960527958E-07,179,1, , , , , , , , , , , ,1, , , 
"2018-01-23 04:26:50","2018-01-23 04:29:27",157.0,7.50880048156E-06,179,1, , , , , , , , , , , ,1, ,157, 
"2018-01-23 04:29:27","2018-01-23 04:29:43",16.0,7.65228074554E-07,179,1, , , , , , , , , , , ,1, , , 
"2018-01-23 04:29:43","2018-01-23 04:30:10",27.0,1.29132237581E-06,158,1, , , , , , , , , , , ,1, , , 
"2018-01-23 04:30:10","2018-01-23 04:32:21",131.0,6.26530486041E-06,158,1, , , , , , , , , , , ,1, ,180, 
"2018-01-23 04:32:21","2018-01-23 04:33:10",49.0,2.34351097832E-06, ,1, , , , , , , , , , , ,1, ,180, 
"2018-01-23 04:33:10","2018-01-23 14:40:28",36438.0,0.00174271128629, ,1, , , , , , , , , , , ,1, , , 
"2018-01-23 14:40:28","2018-01-23 14:40:55",27.0,1.29132237581E-06,185,1, , , , , , , , , , , ,1, , , 
"2018-01-23 14:40:55","2018-01-23 14:43:33",158.0,7.55662723622E-06,185,1, , , , , , , , , , , ,1, ,181, 
"2018-01-23 14:43:33","2018-01-23 14:43:56",23.0,1.10001535717E-06, ,1, , , , , , , , , , , ,1, ,181, 
"2018-01-23 14:43:56","2018-01-23 18:49:27",14731.0,0.000704535922891, ,1, , , , , , , , , , , ,1, , , 
"2018-01-23 18:49:27","2018-01-23 18:52:28",181.0,8.65664259339E-06,181,1, , , , , , , , , , , ,1, , , 
"2018-01-23 18:52:28","2018-01-23 20:43:55",6687.0,0.000319817508409, ,1, , , , , , , , , , , ,1, , , 
"2018-01-23 20:43:55","2018-01-23 20:44:27",32.0,1.53045614911E-06, ,1, , , , , , , , , , , ,1, ,196, 
"2018-01-23 20:44:27","2018-01-23 20:47:11",164.0,7.84358776418E-06,165,1, , , , , , , , , , , ,1, ,196, 
"2018-01-23 20:47:11","2018-01-23 20:47:12",1.0,4.78267546596E-08,165,1, , , , , , , , , , , ,1, , , 
"2018-01-23 20:47:12","2018-01-23 20:49:27",135.0,6.45661187905E-06, ,1, , , , , , , , , , , ,1, , , 
"2018-01-23 20:49:27","2018-01-23 20:50:04",37.0,1.76958992241E-06,257,1, , , , , , , , , , , ,1, , , 
"2018-01-23 20:50:04","2018-01-23 20:52:45",161.0,7.7001075002E-06,257,1, , , , , , , , , , , ,1, ,161, 
"2018-01-23 20:52:45","2018-01-23 20:53:44",59.0,2.82177852492E-06,257,1, , , , , , , , , , , ,1, , , 
"2018-01-23 20:53:44","2018-01-23 20:55:55",131.0,6.26530486041E-06, ,1, , , , , , , , , , , ,1, , , 
"2018-01-23 20:55:55","2018-01-23 20:59:06",191.0,9.13491013998E-06, ,1, , , , , , , , , , , ,1, ,191, 
"2018-01-23 20:59:06","2018-01-23 20:59:55",49.0,2.34351097832E-06, ,1, , , , , , , , , , , ,1, , , 
"2018-01-23 20:59:55","2018-01-23 21:01:41",106.0,5.06963599392E-06, ,1, , , , , , , , , , , ,1, ,305, 
"2018-01-23 21:01:41","2018-01-23 21:05:00",199.0,9.51752417726E-06,243,1, , , , , , , , , , , ,1, ,305, 
"2018-01-23 21:05:00","2018-01-23 21:05:44",44.0,2.10437720502E-06,243,1, , , , , , , , , , , ,1, , , 
"2018-01-23 21:05:44","2018-01-24 01:01:55",14171.0,0.000677752940281, ,1, , , , , , , , , , , ,1, , , 
"2018-01-24 01:01:55","2018-01-24 01:05:27",212.0,1.01392719878E-05, ,1, , , , , , , , , , , ,1, ,212, 
"2018-01-24 01:05:27","2018-01-24 02:59:28",6841.0,0.000327182828626, ,1, , , , , , , , , , , ,1, , , 
"2018-01-24 02:59:28","2018-01-24 02:59:55",27.0,1.29132237581E-06,1037,1, , , , , , , , , , , ,1, , , 
"2018-01-24 02:59:55","2018-01-24 03:16:45",1010.0,4.83050222062E-05,1037,1, , , , , , , , , , , ,1, ,1037, 
"2018-01-24 03:16:45","2018-01-24 03:17:12",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,1037, 
"2018-01-24 03:17:12","2018-01-25 02:59:28",85336.0,0.00408134393563, ,1, , , , , , , , , , , ,1, , , 
"2018-01-25 02:59:28","2018-01-25 02:59:55",27.0,1.29132237581E-06,1039,1, , , , , , , , , , , ,1, , , 
"2018-01-25 02:59:55","2018-01-25 03:16:47",1012.0,4.84006757155E-05,1039,1, , , , , , , , , , , ,1, ,1039, 
"2018-01-25 03:16:47","2018-01-25 03:17:14",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,1039, 
"2018-01-25 03:17:14","2018-01-27 02:59:27",171733.0,0.00821343205796, ,1, , , , , , , , , , , ,1, , , 
"2018-01-27 02:59:27","2018-01-27 02:59:55",28.0,1.33914913047E-06,1044,1, , , , , , , , , , , ,1, , , 
"2018-01-27 02:59:55","2018-01-27 03:16:51",1016.0,4.85919827342E-05,1044,1, , , , , , , , , , , ,1, ,1044, 
"2018-01-27 03:16:51","2018-01-27 03:17:19",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,1044, 
"2018-01-27 03:17:19","2018-01-27 23:41:28",73449.0,0.00351282730299, ,1, , , , , , , , , , , ,1, , , 
"2018-01-27 23:41:28","2018-01-27 23:44:19",171.0,8.17837504679E-06,171,1, , , , , , , , , , , ,1, , , 
"2018-01-27 23:44:19","2018-01-28 08:00:28",29769.0,0.00142375465946, ,1, , , , , , , , , , , ,1, , , 
"2018-01-28 08:00:28","2018-01-28 08:00:55",27.0,1.29132237581E-06,1046,1, , , , , , , , , , , ,1, , , 
"2018-01-28 08:00:55","2018-01-28 08:17:54",1019.0,4.87354629981E-05,1046,1, , , , , , , , , , , ,1, ,1046, 
"2018-01-28 08:17:54","2018-01-28 08:18:21",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,1046, 
"2018-01-28 08:18:21","2018-01-29 11:24:56",97595.0,0.004667652121, ,1, , , , , , , , , , , ,1, , , 
"2018-01-29 11:24:56","2018-01-29 11:25:27",31.0,1.48262939445E-06, ,1, , , , , , , , , , , ,1, ,1048, 
"2018-01-29 11:25:27","2018-01-29 11:42:24",1017.0,4.86398094888E-05,1049,1, , , , , , , , , , , ,1, ,1048, 
"2018-01-29 11:42:24","2018-01-29 11:42:56",32.0,1.53045614911E-06,1049,1, , , , , , , , , , , ,1, , , 
"2018-01-29 11:42:56","2018-01-31 23:59:59",217023.0,0.0103795057765, ,1, , , , , , , , , , , ,1, , , 
"2018-01-31 23:59:59","2018-02-01 00:00:00",1.0,4.78267546596E-08, , , , , , , , , , , , , ,1, , , 
"2018-02-01 00:00:00","2018-02-01 07:01:28",25288.0,0.00120944297183, ,1, , , , , , , , , , , ,1, , , 
"2018-02-01 07:01:28","2018-02-01 07:01:55",27.0,1.29132237581E-06,1054,1, , , , , , , , , , , ,1, , , 
"2018-02-01 07:01:55","2018-02-01 07:19:02",1027.0,4.91180770354E-05,1054,1, , , , , , , , , , , ,1, ,1055, 
"2018-02-01 07:19:02","2018-02-01 07:19:30",28.0,1.33914913047E-06, ,1, , , , , , , , , , , ,1, ,1055, 
"2018-02-01 07:19:30","2018-02-03 10:55:28",185758.0,0.00888420229206, ,1, , , , , , , , , , , ,1, , , 
"2018-02-03 10:55:28","2018-02-03 10:55:56",28.0,1.33914913047E-06,1059,1, , , , , , , , , , , ,1, , , 
"2018-02-03 10:55:56","2018-02-03 11:13:07",1031.0,4.93093840541E-05,1059,1, , , , , , , , , , , ,1, ,1058, 
"2018-02-03 11:13:07","2018-02-03 11:13:34",27.0,1.29132237581E-06, ,1, , , , , , , , , , , ,1, ,1058, 
"2018-02-03 11:13:34","2018-02-06 03:53:55",232821.0,0.0111350728466, ,1, , , , , , , , , , , ,1, , , 
"2018-02-06 03:53:55","2018-02-06 03:54:28",33.0,1.57828290377E-06, ,1, , , , , , , , , , , ,1, ,166, 
"2018-02-06 03:54:28","2018-02-06 03:56:41",133.0,6.36095836973E-06,150,1, , , , , , , , , , , ,1, ,166, 
"2018-02-06 03:56:41","2018-02-06 03:56:58",17.0,8.13054829213E-07,150,1, , , , , , , , , , , ,1, , , 
"2018-02-06 03:56:58","2018-02-07 07:31:28",99270.0,0.00474776193506, ,1, , , , , , , , , , , ,1, , , 
"2018-02-07 07:31:28","2018-02-07 07:34:00",152.0,7.26966670826E-06,152,1, , , , , , , , , , , ,1, , , 
"2018-02-07 07:34:00","2018-02-09 08:25:57",175917.0,0.00841353919945, ,1, , , , , , , , , , , ,1, , , 
"2018-02-09 08:25:57","2018-02-09 08:26:28",31.0,1.48262939445E-06, ,1, , , , , , , , , , , ,1, ,1910, 
"2018-02-09 08:26:28","2018-02-09 08:56:36",1808.0,8.64707724246E-05,1808,1, , , , , , , , , , , ,1, ,1910, 
"2018-02-09 08:56:36","2018-02-09 08:57:47",71.0,3.39569958083E-06, ,1, , , , , , , , , , , ,1, ,1910, 
"2018-02-09 08:57:47","2018-02-09 10:22:28",5081.0,0.000243007740425, ,1, , , , , , , , , , , ,1, , , 
"2018-02-09 10:22:28","2018-02-09 10:26:19",231.0,1.10479803264E-05,231,1, , , , , , , , , , , ,1, , , 
"2018-02-09 10:26:19","2018-02-09 12:01:55",5736.0,0.000274334264727, ,1, , , , , , , , , , , ,1, , , 
"2018-02-09 12:01:55","2018-02-09 12:04:46",171.0,8.17837504679E-06, ,1, , , , , , , , , , , ,1, ,171, 
"2018-02-09 12:04:46","2018-02-09 16:26:55",15729.0,0.000752267024041, ,1, , , , , , , , , , , ,1, , , 
"2018-02-09 16:26:55","2018-02-09 16:29:46",171.0,8.17837504679E-06, ,1, , , , , , , , , , , ,1, ,171, 
"2018-02-09 16:29:46","2018-02-10 00:59:56",30610.0,0.00146397696013, ,1, , , , , , , , , , , ,1, , , 
"2018-02-10 00:59:56","2018-02-10 01:00:28",32.0,1.53045614911E-06, ,1, , , , , , , , , , , ,1, ,1073, 
"2018-02-10 01:00:28","2018-02-10 01:17:49",1041.0,4.97876516006E-05,1073,1, , , , , , , , , , , ,1, ,1073, 
"2018-02-10 01:17:49","2018-02-10 01:18:21",32.0,1.53045614911E-06,1073,1, , , , , , , , , , , ,1, , , 
"2018-02-10 01:18:21","2018-02-11 01:00:49",85348.0,0.00408191785669, ,1, , , , , , , , , , , ,1, , , 
"2018-02-11 01:00:49","2018-02-11 01:03:49",180.0,8.60881583873E-06, ,1, , , , , , , , , , , ,1, ,180, 
"2018-02-11 01:03:49","2018-02-18 14:54:04",654615.0,0.0313081110015, ,1, , , , , , , , , , , ,1, , , 
"2018-02-18 14:54:04","2018-02-18 14:56:45",161.0,7.7001075002E-06, ,1, , , , , , , , , , , ,1, ,161, 
"2018-02-18 14:56:45","2018-02-19 10:12:36",69351.0,0.0033168332624, ,1, , , , , , , , , , , ,1, , , 
"2018-02-19 10:12:36","2018-02-19 10:13:04",28.0,1.33914913047E-06,207,1, , , , , , , , , , , ,1, , , 
"2018-02-19 10:13:04","2018-02-19 10:16:03",179.0,8.56098908407E-06,207,1, , , , , , , , , , , ,1, ,180, 
"2018-02-19 10:16:03","2018-02-19 10:16:04",1.0,4.78267546596E-08, ,1, , , , , , , , , , , ,1, ,180, 
"2018-02-19 10:16:04","2018-02-20 04:06:37",64233.0,0.00307205593205, ,1, , , , , , , , , , , ,1, , , 
