time_ini,time_end,duration_seg,duration_percent,RPCGR_SColTempo_0001_delta_tempo,OMCCL_nOK_0001,localidade_id_MSRPMPX_1531,RPAMO1_SColTempo_0003_delta_tempo,localidade_id_MSOMCARC_1482,localidade_id_MSRPFDI_1531,OMCCL_SColTempo_0001_delta_tempo,RPDOU_SColTempo_0002_delta_tempo,chamados_MSRPDOU,localidade_id_MSRPRBR_1128,OMCCL_SColTempo_0004_delta_tempo,chamados_MSOMRCB,localidade_id_MSRPNOQ_1523,chamados_MSRPAMB,localidade_id_MSRPNOQ_1526,chamados_MSRPAMO,ref_Periodo,OMCGR_SColTempo_0003_delta_tempo,chamados_MSOMCGR,localidade_id_MSOMJRD_1245,localidade_id_MSRPTCU_1166,RPNAS_SColTempo_0002_delta_tempo,OMGUA_SColTempo_0001_delta_tempo,ref_2018_07,ref_2018_06,chamados_MSRPAMO1,chamados_MSRPTRN,OMCGR_SColTempo_0001_delta_tempo,chamados_MSOMJRD,OMIGT_SColTempo_0001_delta_tempo,localidade_id_MSOMNOQ_1526,chamados_MSRPATJ,chamados_MSRPMMA,localidade_id_MSRPDOU_1531,localidade_id_MSOMCGR_559,localidade_id_MSRPTCU_1531,ref_2018_08_01,localidade_id_MSRPNOQ_1531,localidade_id_MSRPMMA_1106,ref_2018_07_06,ref_2018_07_07,ref_2018_07_04,ref_2018_07_05,ref_2018_07_02,ref_2018_07_03,chamados_MSRPTCU,OMBLV_SColTempo_0001_delta_tempo,RPMMA_SColTempo_0003_delta_tempo,ref_2018_07_08,ref_2018_07_09,localidade_id_MSRPNVL_1531,OMRCB_SColTempo_0003_delta_tempo,localidade_id_MSOMDOU_1531,localidade_id_MSRPTCU_1371,localidade_id_MSOMNOQ_1531,OMCGR_SColTempo_0002_delta_tempo,localidade_id_MSRPMPX_1034,OMJRD_nOK_0002,chamados_MSOMNOQ,chamados_MSRPPPR,localidade_id_MSRPPPR_1531,localidade_id_MSOMCGR_1531,localidade_id_MSRPAMO_1531,RPAMB_SColTempo_0002_delta_tempo,localidade_id_MSOMJRD_1459,RPPPR_nOK_0004,ref_2018_07_15,ref_2018_07_14,ref_2018_07_17,RPCGR_SColTempo_0002_delta_tempo,ref_2018_07_11,ref_2018_07_10,ref_2018_07_13,localidade_id_MSOMBLV_1372,ref_2018_06_30,RPNOQ_SColTempo_0002_delta_tempo,RPNAS1_SColTempo_0002_delta_tempo,ref_2018_07_19,ref_2018_07_18,localidade_id_MSOMIGT_1531,localidade_id_MSRPTCU_468,OMCGR_nOK_0002,OMBLV_SColTempo_0002_delta_tempo,RPPPR_SColTempo_0001_delta_tempo,chamados_MSRPMPX,RPRBR_SColTempo_0002_delta_tempo,localidade_id_Savis_1520,ref_2018_07_30,RPTRN_SColTempo_0001_delta_tempo,RPATJ_SColTempo_0002_delta_tempo,RPAMO_SColTempo_0002_delta_tempo,RPNVL_SColTempo_0002_delta_tempo,OMJRD_SColTempo_0002_delta_tempo,localidade_id_MSOMMNO_1531,chamados_MSRPRBR,RPFDI_SColTempo_0001_delta_tempo,RPNAS_SColTempo_0001_delta_tempo,chamados_MSOMDOU,ref_2018_06_27,ref_2018_06_26,ref_2018_06_25,ref_2018_07_23,ref_2018_07_24,ref_2018_07_25,ref_2018_07_26,Chamados_Desconto,ref_2018_07_28,ref_2018_07_29,ref_2018_06_29,ref_2018_06_28,RPAMB_SColTempo_0001_delta_tempo,localidade_id_MSRPMMA_1531,RPFDI_SColTempo_0002_delta_tempo,localidade_id_MSOMRCB_1531,chamados_MSOMBLV,OMMNO_SColTempo_0001_delta_tempo,chamados_MSRPNOQ,chamados_MSOMCCL,chamados_MSOMIGT,localidade_id_MSOMCGR_1417,RPMPX_SColTempo_0002_delta_tempo,localidade_id_MSRPPPR_1251,ref_2018_07_12,ref_2018_07_31,chamados_MSRPNAS1,localidade_id_PROMGUA_1531,localidade_id_MSOMJRD_1523,localidade_id_MSRPNAS_1433,localidade_id_MSOMJRD_1526,OMIGT_SColTempo_0002_delta_tempo,localidade_id_MSRPMPX_1042,localidade_id_MSOMCARC_1531,localidade_id_Savis_1509,OMDOU_SColTempo_0002_delta_tempo,localidade_id_MSRPSPE_1526,chamados_Savis,RPFDI_nOK_0001,localidade_id_MSRPTCU_570,OMAMB_SColTempo_0001_delta_tempo,RPPPR_SColTempo_0004_delta_tempo,ref_2018_07_22,OMMNO_SColTempo_0002_delta_tempo,ref_2018_08,RPPPR_SColTempo_0002_delta_tempo,RPTRN_SColTempo_0002_delta_tempo,localidade_id_MSOMJRD_1531,chamados_PROMGUA,ref_2018_07_27,localidade_id_MSRPCGR_1531,RPTCU_SColTempo_0003_delta_tempo,localidade_id_MSRPNAS_1531,ref_2018_08_05,chamados_MSRPCGR,ref_2018_08_03,ref_2018_08_02,localidade_id_MSRPSPE_1531,localidade_id_MSRPMPX_1542,RPMMA_SColTempo_0001_delta_tempo,RPSPE_SColTempo_0001_delta_tempo,chamados_MSRPSPE,RPAMB_SColTempo_0003_delta_tempo,ref_2018_07_01,localidade_id_MSOMCCL_1531,localidade_id_MSRPNAS1_1531,RPNAS1_nOK_0002,chamados_MSOMCARC,localidade_id_MSOMBLV_1531,RPTCU_SColTempo_0001_delta_tempo,ref_2018_07_20,RPNAS1_SColTempo_0001_delta_tempo,chamados_MSOMMNO,RPAMO_SColTempo_0001_delta_tempo,RPNOQ_SColTempo_0003_delta_tempo,RPATJ_SColTempo_0001_delta_tempo,OMNOQ_SColTempo_0003_delta_tempo,RPAMO1_SColTempo_0001_delta_tempo,RPDOU_SColTempo_0001_delta_tempo,localidade_id_MSRPATJ_1531,OMPPR_SColTempo_0002_delta_tempo,RPMPX_SColTempo_0001_delta_tempo,chamados_MSRPFDI,localidade_id_MSRPNVL_1543,RPNOQ_SColTempo_0001_delta_tempo,ref_2018_08_04,chamados_MSRPNVL,ref_2018_07_16,RPSPE_nOK_0001,RPPPR_SColTempo_0003_delta_tempo,RPSPE_SColTempo_0002_delta_tempo,RPRBR_SColTempo_0001_delta_tempo,RPNVL_SColTempo_0001_delta_tempo,OMDOU_SColTempo_0001_delta_tempo,chamados_MSRPNAS,RPNOQ_nOK_0002,localidade_id_MSRPAMB_1531,localidade_id_MSOMMNO_1276,RPNOQ_nOK_0001,localidade_id_MSRPRBR_1265,localidade_id_MSRPTRN_1531,localidade_id_MSRPAMO1_1531,OMCARC_SColTempo_0003_delta_tempo,ref_2018_07_21,localidade_id_MSRPMMA_1471
"2018-07-02 23:59:59","2018-07-03 00:00:00",1.0,3.49987132723E-08, , , , , , , , , , , , ,1, , , ,1, , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
"2018-07-03 00:00:00","2018-07-03 10:46:17",38777.0,0.00135714510456, , , , , , , , , , , , ,1, , , ,1, , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
"2018-07-03 10:46:17","2018-07-03 10:49:50",213.0,7.454725927E-06, , , , , , , , , , , , ,1, , , ,1, , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,213, , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
"2018-07-03 10:49:50","2018-07-03 13:18:47",8937.0,0.000312783500515, , , , , , , , , , , , ,1, , , ,1, , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
"2018-07-03 13:18:47","2018-07-03 13:21:58",191.0,6.68475423501E-06, , , , , , , , , , , , ,1, , , ,1, , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,191, , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
"2018-07-03 13:21:58","2018-07-03 16:00:00",9482.0,0.000331857799248, , , , , , , , , , , , ,1, , , ,1, , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
"2018-07-03 16:00:00","2018-07-03 16:01:25",85.0,2.97489062815E-06, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
"2018-07-03 16:01:25","2018-07-03 16:04:21",176.0,6.15977353593E-06, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176, , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
"2018-07-03 16:04:21","2018-07-03 16:09:05",284.0,9.93963456934E-06, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
"2018-07-03 16:09:05","2018-07-03 16:25:12",967.0,3.38437557343E-05, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,995, , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
"2018-07-03 16:25:12","2018-07-03 16:25:40",28.0,9.79963971625E-07, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,995, , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-03 16:25:40","2018-07-03 16:34:14",514.0,1.7989338622E-05, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-03 16:34:14","2018-07-03 16:35:11",57.0,1.99492665652E-06, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,294, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-03 16:35:11","2018-07-03 16:39:08",237.0,8.29469504554E-06, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,294, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , 
"2018-07-03 16:39:08","2018-07-03 16:39:34",26.0,9.0996654508E-07, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , 
"2018-07-03 16:39:34","2018-07-03 23:59:59",26425.0,0.000924840998221, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , 
"2018-07-03 23:59:59","2018-07-04 00:00:00",1.0,3.49987132723E-08, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , 
"2018-07-04 00:00:00","2018-07-04 09:06:14",32774.0,0.00114704782879, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , 
"2018-07-04 09:06:14","2018-07-04 09:14:10",476.0,1.66593875176E-05, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,492, , , , , , , , , , , ,1, , , , , , , , , ,1, , , , , , 
"2018-07-04 09:14:10","2018-07-04 09:14:26",16.0,5.59979412357E-07, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , ,492, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , 
"2018-07-04 09:14:26","2018-07-04 09:15:27",61.0,2.13492150961E-06, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , 
"2018-07-04 09:15:27","2018-07-04 09:40:00",1473.0,5.15531046501E-05, , , , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , ,1, ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-04 09:40:00","2018-07-04 23:59:59",51599.0,0.00180589860614, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-04 23:59:59","2018-07-05 00:00:00",1.0,3.49987132723E-08, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-05 00:00:00","2018-07-05 09:39:26",34766.0,0.00121676526563, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-05 09:39:26","2018-07-05 09:39:30",4.0,1.39994853089E-07, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,180, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,180, , , , , , , , , , , , , 
"2018-07-05 09:39:30","2018-07-05 09:39:34",4.0,1.39994853089E-07, , , , , , , , , , , , , , , , ,1, , , , ,180, ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,180, , , , , , , , , , ,180, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,180, , , , , , , , , , , , , 
"2018-07-05 09:39:34","2018-07-05 09:39:35",1.0,3.49987132723E-08,180, , , , , , , , , , , , , , , ,1, , , , ,180, ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,180, , , , , , , , , , ,180, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,180, , , , , , , , , , , , , 
"2018-07-05 09:39:35","2018-07-05 09:42:26",171.0,5.98477996956E-06,180, , , , , , , , , , , , , , , ,1, , , , ,180, ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,179, , , , , , , , , , , , , , , ,180, , , , , , , , , , ,180, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,180, , , , , , , , , , , , , 
"2018-07-05 09:42:26","2018-07-05 09:42:30",4.0,1.39994853089E-07,180, , , , , , , , , , , , , , , ,1, , , , ,180, ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,179, , , , , , , , , , , , , , , , , , , , , , , , , , ,180, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-05 09:42:30","2018-07-05 09:42:34",4.0,1.39994853089E-07,180, , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,179, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-05 09:42:34","2018-07-05 11:23:58",6084.0,0.000212932171549, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-05 11:23:58","2018-07-05 11:24:47",49.0,1.71493695034E-06, ,1, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-05 11:24:47","2018-07-05 19:10:14",27927.0,0.000977409065556, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-05 19:10:14","2018-07-05 19:10:16",2.0,6.99974265446E-08, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-05 19:10:16","2018-07-05 19:10:20",4.0,1.39994853089E-07, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-05 19:10:20","2018-07-05 19:10:21",1.0,3.49987132723E-08, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-05 19:10:21","2018-07-05 19:10:26",5.0,1.74993566362E-07, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,240, , , ,240, , , , , , , , , , , , , , , , , , , , , , , , 
"2018-07-05 19:10:26","2018-07-05 19:10:30",4.0,1.39994853089E-07, , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,240, , , ,240, , , , , , , , , , ,240, , , , , , , , , , , , , 
"2018-07-05 19:10:30","2018-07-05 19:10:34",4.0,1.39994853089E-07, , , , , , , , , , , , , , , , ,1, , , , ,240, ,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,240, , , , , , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,240, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,240, , , ,240, , , , , , , , , , ,240, , , , , , , , , , , , , 
